地名,区划码,县级,县级码,县级类,地级,地级码,地级类,省级,省级码,省级类,曾用名,备注,ENG_NAME,VAR_NAME,code,NAME_3,VAR_NAME3,GID_3,TYPE_3,NAME_2,VAR_NAME2,GID_2,TYPE_2,NAME_1,VAR_NAME1,GID_1,TYPE_1,year,ag_burn_count
民丰县,653227.0,民丰县,653227.0,县,和田地区,653200.0,地区,新疆维吾尔自治区,650000.0,自治区,,,Minfeng,Mín Fēng,653227.0,Minfeng,MínFēng,653227.0,,Hetian,,653200.0,Prefecture,Xinjiang,Xīn Jiāng,650000.0,,2015.0,0
民和回族土族自治县,630222.0,民和回族土族自治县,630222.0,自治县,海东市,630200.0,地级市,青海省,630000.0,省,,,Minhehuizuandtuzu,,630222.0,Minhehuizuandtuzu,,630222.0,,Haidong,Hǎi Dōng,630200.0,,Qinghai,Qīng Hǎi,630000.0,Province,2015.0,0
民乐县,620722.0,民乐县,620722.0,县,张掖市,620700.0,地级市,甘肃省,620000.0,省,,,Minyue,,620722.0,Minyue,,620722.0,,Zhangye,,620700.0,,Gansu,Gān Sù,620000.0,Province,2015.0,0
民勤县,620621.0,民勤县,620621.0,县,武威市,620600.0,地级市,甘肃省,620000.0,省,,,Minqin,Mín Qín,620621.0,Minqin,MínQín,620621.0,,Wuwei,Wǔ Wēi,620600.0,,Gansu,Gān Sù,620000.0,Province,2015.0,0
民权县,411421.0,民权县,411421.0,县,商丘市,411400.0,地级市,河南省,410000.0,省,,,Minquan,Mín Quán,411421.0,Minquan,MínQuán,411421.0,,Shangqiu,Shāng Qiū,411400.0,,Henan,,410000.0,Province,2015.0,0
岷县,621126.0,岷县,621126.0,县,定西市,621100.0,地级市,甘肃省,620000.0,省,,,Minxian,Mín Xiàn,621126.0,Minxian,MínXiàn,621126.0,,Dingxi,Dìng Xī,621100.0,,Gansu,Gān Sù,620000.0,Province,2015.0,0
闵行区,310112.0,闵行区,310112.0,市辖区,不统计,0.0,不统计,上海市,310000.0,直辖市,,,Minhang,,310112.0,Minhang,,310112.0,,NULL,NULL,0.0,NULL,Shanghai,,310000.0,,2015.0,0
闽侯县,350121.0,闽侯县,350121.0,县,福州市,350100.0,地级市,福建省,350000.0,省,,,Minhou,,350121.0,Minhou,,350121.0,,Fuzhou,Fú Zhōu,350100.0,,Fujian,Fú Jiàn,350000.0,Province,2015.0,0
闽清县,350124.0,闽清县,350124.0,县,福州市,350100.0,地级市,福建省,350000.0,省,,,Minqing,Mǐn Qīng,350124.0,Minqing,MǐnQīng,350124.0,,Fuzhou,Fú Zhōu,350100.0,,Fujian,Fú Jiàn,350000.0,Province,2015.0,0
名山区,511803.0,名山区,511803.0,市辖区,雅安市,511800.0,地级市,四川省,510000.0,省,,,Mingshan,Míng Shān,511803.0,Mingshan,MíngShān,511803.0,,Yaan,,511800.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
明光市,341182.0,明光市,341182.0,县级市,滁州市,341100.0,地级市,安徽省,340000.0,省,,,Mingguang,Míng Guāng,341182.0,Mingguang,MíngGuāng,341182.0,,Chuzhou,Chú Zhōu,341100.0,,Anhui,,340000.0,Province,2015.0,0
明山区,210504.0,明山区,210504.0,市辖区,本溪市,210500.0,地级市,辽宁省,210000.0,省,,,Mingshan,Míng Shān,210504.0,Mingshan,MíngShān,210504.0,,Benxi,Běn Xī,210500.0,,Liaoning,,210000.0,Province,2015.0,0
明水县,231225.0,明水县,231225.0,县,绥化市,231200.0,地级市,黑龙江省,230000.0,省,,,Mingshui,Míng Shuǐ,231225.0,Mingshui,MíngShuǐ,231225.0,,Suihua,,231200.0,,Heilongjiang,Hēi Lóng Jiāng,230000.0,Province,2015.0,191
明溪县,350421.0,明溪县,350421.0,县,三明市,350400.0,地级市,福建省,350000.0,省,,,Mingxi,Míng Xī,350421.0,Mingxi,MíngXī,350421.0,,Sanming,Sān Míng,350400.0,,Fujian,Fú Jiàn,350000.0,Province,2015.0,0
莫力达瓦达斡尔族自治旗,150722.0,莫力达瓦达斡尔族自治旗,150722.0,自治旗,呼伦贝尔市,150700.0,地级市,内蒙古自治区,150000.0,自治区,,,Molidawadawoerzu,,150722.0,Molidawadawoerzu,,150722.0,,Hulunbeier,,150700.0,,Neimenggu,,150000.0,,2015.0,0
漠河县,232723.0,漠河县,232723.0,县,大兴安岭地区,232700.0,地区,黑龙江省,230000.0,省,,,Mohe,Mò Hé,232723.0,Mohe,MòHé,232723.0,,Daxinganling,,232700.0,Prefecture,Heilongjiang,Hēi Lóng Jiāng,230000.0,Province,2015.0,0
墨江哈尼族自治县,530822.0,墨江哈尼族自治县,530822.0,自治县,普洱市,530800.0,地级市,云南省,530000.0,省,,,Mojianghanizu,,530822.0,Mojianghanizu,,530822.0,,Puer,,530800.0,,Yunnan,,530000.0,Province,2015.0,0
墨脱县,540423.0,墨脱县,540423.0,县,林芝市,540400.0,地级市,西藏自治区,540000.0,自治区,,,Motuo,Mò Tuō,540423.0,Motuo,MòTuō,540423.0,,Linzhi,Lín Zhī,540400.0,,Xizang,,540000.0,,2015.0,0
墨玉县,653222.0,墨玉县,653222.0,县,和田地区,653200.0,地区,新疆维吾尔自治区,650000.0,自治区,,,Moyu,Mò Yù,653222.0,Moyu,MòYù,653222.0,,Hetian,,653200.0,Prefecture,Xinjiang,Xīn Jiāng,650000.0,,2015.0,0
墨竹工卡县,540127.0,墨竹工卡县,540127.0,县,拉萨市,540100.0,地级市,西藏自治区,540000.0,自治区,,,Mozhugongka,,540127.0,Mozhugongka,,540127.0,,Lasa,,540100.0,,Xizang,,540000.0,,2015.0,0
牟定县,532323.0,牟定县,532323.0,县,楚雄彝族自治州,532300.0,自治州,云南省,530000.0,省,,,Mouding,,532323.0,Mouding,,532323.0,,Chuxiongyizu,Chǔ Xióng Yí Zú,532300.0,,Yunnan,,530000.0,Province,2015.0,0
牟平区,370612.0,牟平区,370612.0,市辖区,烟台市,370600.0,地级市,山东省,370000.0,省,,,Muping,,370612.0,Muping,,370612.0,,Yantai,,370600.0,,Shandong,Shān Dōng,370000.0,Province,2015.0,0
牡丹区,371702.0,牡丹区,371702.0,市辖区,菏泽市,371700.0,地级市,山东省,370000.0,省,,,Mudan,Mǔ Dān,371702.0,Mudan,MǔDān,371702.0,,Heze,Hé Zé,371700.0,,Shandong,Shān Dōng,370000.0,Province,2015.0,0
木兰县,230127.0,木兰县,230127.0,县,哈尔滨市,230100.0,地级市,黑龙江省,230000.0,省,,,Mulan,Mù Lán,230127.0,Mulan,MùLán,230127.0,,Haerbin,,230100.0,,Heilongjiang,Hēi Lóng Jiāng,230000.0,Province,2015.0,99
木垒哈萨克自治县,652328.0,木垒哈萨克自治县,652328.0,自治县,昌吉回族自治州,652300.0,自治州,新疆维吾尔自治区,650000.0,自治区,,,Muleihasake,,652328.0,Muleihasake,,652328.0,,Changjihuizu,Chāng Jí Huí Zú,652300.0,,Xinjiang,Xīn Jiāng,650000.0,,2015.0,0
木里藏族自治县,513422.0,木里藏族自治县,513422.0,自治县,凉山彝族自治州,513400.0,自治州,四川省,510000.0,省,,,Mulizangzu,,513422.0,Mulizangzu,,513422.0,,Liangshanyizu,,513400.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
沐川县,511129.0,沐川县,511129.0,县,乐山市,511100.0,地级市,四川省,510000.0,省,,,Muchuan,Mù Chuān,511129.0,Muchuan,MùChuān,511129.0,,Leshan,,511100.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
牧野区,410711.0,牧野区,410711.0,市辖区,新乡市,410700.0,地级市,河南省,410000.0,省,,,Muye,Mù Yě,410711.0,Muye,MùYě,410711.0,,Xinxiang,Xīn Xiāng,410700.0,,Henan,,410000.0,Province,2015.0,0
穆棱市,231085.0,穆棱市,231085.0,县级市,牡丹江市,231000.0,地级市,黑龙江省,230000.0,省,,,Muling,,231085.0,Muling,,231085.0,,Mudanjiang,Mǔ Dān Jiāng,231000.0,,Heilongjiang,Hēi Lóng Jiāng,230000.0,Province,2015.0,17
那坡县,451026.0,那坡县,451026.0,县,百色市,451000.0,地级市,广西壮族自治区,450000.0,自治区,,,Napo,,451026.0,Napo,,451026.0,,Baise,,451000.0,,Guangxi,,450000.0,,2015.0,0
纳溪区,510503.0,纳溪区,510503.0,市辖区,泸州市,510500.0,地级市,四川省,510000.0,省,,,Naxi,Nà Xī,510503.0,Naxi,NàXī,510503.0,,Luzhou,Lú Zhōu,510500.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
纳雍县,520525.0,纳雍县,520525.0,县,毕节市,520500.0,地级市,贵州省,520000.0,省,,,Nayong,Nà Yōng,520525.0,Nayong,NàYōng,520525.0,,Bijie,,520500.0,,Guizhou,Guì Zhōu,520000.0,Province,2015.0,0
乃东县,542221.0,乃东县,542221.0,县,山南地区,542200.0,地区,西藏自治区,540000.0,自治区,,,Naidong,Nǎi Dōng,542221.0,Naidong,NǎiDōng,542221.0,,Shannan,,542200.0,Prefecture,Xizang,,540000.0,,2015.0,0
奈曼旗,150525.0,奈曼旗,150525.0,旗,通辽市,150500.0,地级市,内蒙古自治区,150000.0,自治区,,,Naiman,Nài Màn,150525.0,Naiman,NàiMàn,150525.0,,Tongliao,,150500.0,,Neimenggu,,150000.0,,2015.0,0
南安市,350583.0,南安市,350583.0,县级市,泉州市,350500.0,地级市,福建省,350000.0,省,,,Nanan,,350583.0,Nanan,,350583.0,,Quanzhou,Quán Zhōu,350500.0,,Fujian,Fú Jiàn,350000.0,Province,2015.0,0
南岸区,500108.0,南岸区,500108.0,市辖区,不统计,0.0,不统计,重庆市,500000.0,直辖市,,,Nanan,,500108.0,Nanan,,500108.0,,NULL,NULL,0.0,NULL,Chongqing,,500000.0,,2015.0,0
南澳县,440523.0,南澳县,440523.0,县,汕头市,440500.0,地级市,广东省,440000.0,省,,,Nanao,,440523.0,Nanao,,440523.0,,Shantou,,440500.0,,Guangdong,,440000.0,Province,2015.0,0
南部县,511321.0,南部县,511321.0,县,南充市,511300.0,地级市,四川省,510000.0,省,,,Nanbu,,511321.0,Nanbu,,511321.0,,Nanchong,,511300.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
南昌县,360121.0,南昌县,360121.0,县,南昌市,360100.0,地级市,江西省,360000.0,省,,,Nanchang,,360121.0,Nanchang,,360121.0,,Nanchang,,360100.0,,Jiangxi,Jiāng Xī,360000.0,Province,2015.0,0
南城县,361021.0,南城县,361021.0,县,抚州市,361000.0,地级市,江西省,360000.0,省,,,Nancheng,,361021.0,Nancheng,,361021.0,,Fuzhou,Fǔ Zhōu,361000.0,,Jiangxi,Jiāng Xī,360000.0,Province,2015.0,0
南川区,500119.0,南川区,500119.0,市辖区,不统计,0.0,不统计,重庆市,500000.0,直辖市,,,Nanchuan,,500119.0,Nanchuan,,500119.0,,NULL,NULL,0.0,NULL,Chongqing,,500000.0,,2015.0,0
南丹县,451221.0,南丹县,451221.0,县,河池市,451200.0,地级市,广西壮族自治区,450000.0,自治区,,,Nandan,,451221.0,Nandan,,451221.0,,Hechi,Hé Chí,451200.0,,Guangxi,,450000.0,,2015.0,0
南芬区,210505.0,南芬区,210505.0,市辖区,本溪市,210500.0,地级市,辽宁省,210000.0,省,,,Nanfen,,210505.0,Nanfen,,210505.0,,Benxi,Běn Xī,210500.0,,Liaoning,,210000.0,Province,2015.0,0
南丰县,361023.0,南丰县,361023.0,县,抚州市,361000.0,地级市,江西省,360000.0,省,,,Nanfeng,,361023.0,Nanfeng,,361023.0,,Fuzhou,Fǔ Zhōu,361000.0,,Jiangxi,Jiāng Xī,360000.0,Province,2015.0,0
南岗区,230103.0,南岗区,230103.0,市辖区,哈尔滨市,230100.0,地级市,黑龙江省,230000.0,省,,,Nangang,,230103.0,Nangang,,230103.0,,Haerbin,,230100.0,,Heilongjiang,Hēi Lóng Jiāng,230000.0,Province,2015.0,31
南宫市,130581.0,南宫市,130581.0,县级市,邢台市,130500.0,地级市,河北省,130000.0,省,,,Nangong,,130581.0,Nangong,,130581.0,,Xingtai,,130500.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
南关区,220102.0,南关区,220102.0,市辖区,长春市,220100.0,地级市,吉林省,220000.0,省,,,Nanguan,,220102.0,Nanguan,,220102.0,,Changchun,,220100.0,,Jilin,Jí Lín,220000.0,Province,2015.0,0
南海区,440605.0,南海区,440605.0,市辖区,佛山市,440600.0,地级市,广东省,440000.0,省,,,Nanhai,,440605.0,Nanhai,,440605.0,,Foshan,,440600.0,,Guangdong,,440000.0,Province,2015.0,0
南和县,130527.0,南和县,130527.0,县,邢台市,130500.0,地级市,河北省,130000.0,省,,,Nanhe,,130527.0,Nanhe,,130527.0,,Xingtai,,130500.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
南湖区,330402.0,南湖区,330402.0,市辖区,嘉兴市,330400.0,地级市,浙江省,330000.0,省,,,Nanhu,,330402.0,Nanhu,,330402.0,,Jiaxing,,330400.0,,Zhejiang,Zhè Jiāng,330000.0,Province,2015.0,0
南华县,532324.0,南华县,532324.0,县,楚雄彝族自治州,532300.0,自治州,云南省,530000.0,省,,,Nanhua,,532324.0,Nanhua,,532324.0,,Chuxiongyizu,Chǔ Xióng Yí Zú,532300.0,,Yunnan,,530000.0,Province,2015.0,0
南涧彝族自治县,532926.0,南涧彝族自治县,532926.0,自治县,大理白族自治州,532900.0,自治州,云南省,530000.0,省,,,Nanjianyizu,,532926.0,Nanjianyizu,,532926.0,,Dalibaizu,,532900.0,,Yunnan,,530000.0,Province,2015.0,0
南江县,511922.0,南江县,511922.0,县,巴中市,511900.0,地级市,四川省,510000.0,省,,,Nanjiang,,511922.0,Nanjiang,,511922.0,,Bazhong,,511900.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
南靖县,350627.0,南靖县,350627.0,县,漳州市,350600.0,地级市,福建省,350000.0,省,,,Nanjing,,350627.0,Nanjing,,350627.0,,Zhangzhou,Zhāng Zhōu,350600.0,,Fujian,Fú Jiàn,350000.0,Province,2015.0,0
南开区,120104.0,南开区,120104.0,市辖区,不统计,0.0,不统计,天津市,120000.0,直辖市,,,Nankai,,120104.0,Nankai,,120104.0,,NULL,NULL,0.0,NULL,Tianjin,Tiān Jīn,120000.0,,2015.0,0
南康区,360703.0,南康区,360703.0,市辖区,赣州市,360700.0,地级市,江西省,360000.0,省,,,Nankang,,360703.0,Nankang,,360703.0,,Ganzhou,Gàn Zhōu,360700.0,,Jiangxi,Jiāng Xī,360000.0,Province,2015.0,0
南乐县,410923.0,南乐县,410923.0,县,濮阳市,410900.0,地级市,河南省,410000.0,省,,,Nanle,,410923.0,Nanle,,410923.0,,Puyang,Pú Yáng,410900.0,,Henan,,410000.0,Province,2015.0,0
南陵县,340223.0,南陵县,340223.0,县,芜湖市,340200.0,地级市,安徽省,340000.0,省,,,Nanling,,340223.0,Nanling,,340223.0,,Wuhu,Wú Hú,340200.0,,Anhui,,340000.0,Province,2015.0,0
南明区,520102.0,南明区,520102.0,市辖区,贵阳市,520100.0,地级市,贵州省,520000.0,省,,,Nanming,,520102.0,Nanming,,520102.0,,Guiyang,Guì Yáng,520100.0,,Guizhou,Guì Zhōu,520000.0,Province,2015.0,0
南木林县,540221.0,南木林县,540221.0,县,日喀则市,540200.0,地级市,西藏自治区,540000.0,自治区,,,Nanmulin,,540221.0,Nanmulin,,540221.0,,Rikaze,Rì Kā Zé,540200.0,,Xizang,,540000.0,,2015.0,0
南皮县,130927.0,南皮县,130927.0,县,沧州市,130900.0,地级市,河北省,130000.0,省,,,Nanpi,,130927.0,Nanpi,,130927.0,,Cangzhou,Cāng Zhōu,130900.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
南票区,211404.0,南票区,211404.0,市辖区,葫芦岛市,211400.0,地级市,辽宁省,210000.0,省,,,Nanpiao,,211404.0,Nanpiao,,211404.0,,Huludao,Hú Lú Dǎo,211400.0,,Liaoning,,210000.0,Province,2015.0,0
南谯区,341103.0,南谯区,341103.0,市辖区,滁州市,341100.0,地级市,安徽省,340000.0,省,,,Nanqiao,,341103.0,Nanqiao,,341103.0,,Chuzhou,Chú Zhōu,341100.0,,Anhui,,340000.0,Province,2015.0,0
南沙区,440115.0,南沙区,440115.0,市辖区,广州市,440100.0,地级市,广东省,440000.0,省,,,Nansha,,440115.0,Nansha,,440115.0,,Guangzhou,,440100.0,,Guangdong,,440000.0,Province,2015.0,0
南溪区,511503.0,南溪区,511503.0,市辖区,宜宾市,511500.0,地级市,四川省,510000.0,省,,,Nanxi,,511503.0,Nanxi,,511503.0,,Yibin,Yí Bīn,511500.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
南县,430921.0,南县,430921.0,县,益阳市,430900.0,地级市,湖南省,430000.0,省,,,Nanxian,,430921.0,Nanxian,,430921.0,,Yiyang,Yì Yáng,430900.0,,Hunan,,430000.0,Province,2015.0,0
南雄市,440282.0,南雄市,440282.0,县级市,韶关市,440200.0,地级市,广东省,440000.0,省,,,Nanxiong,,440282.0,Nanxiong,,440282.0,,Shaoguan,Sháo Guān,440200.0,,Guangdong,,440000.0,Province,2015.0,0
南浔区,330503.0,南浔区,330503.0,市辖区,湖州市,330500.0,地级市,浙江省,330000.0,省,,,Nanxun,,330503.0,Nanxun,,330503.0,,Huzhou,Hú Zhōu,330500.0,,Zhejiang,Zhè Jiāng,330000.0,Province,2015.0,0
南岳区,430412.0,南岳区,430412.0,市辖区,衡阳市,430400.0,地级市,湖南省,430000.0,省,,,Nanyue,,430412.0,Nanyue,,430412.0,,Hengyang,Héng Yáng,430400.0,,Hunan,,430000.0,Province,2015.0,0
南漳县,420624.0,南漳县,420624.0,县,襄阳市,420600.0,地级市,湖北省,420000.0,省,,,Nanzhang,,420624.0,Nanzhang,,420624.0,,Xiangyang,Xiāng Yáng,420600.0,,Hubei,Hú Běi,420000.0,Province,2015.0,0
南召县,411321.0,南召县,411321.0,县,南阳市,411300.0,地级市,河南省,410000.0,省,,,Nanzhao,,411321.0,Nanzhao,,411321.0,,Nanyang,,411300.0,,Henan,,410000.0,Province,2015.0,0
南郑县,610721.0,南郑县,610721.0,县,汉中市,610700.0,地级市,陕西省,610000.0,省,,,Nanzheng,,610721.0,Nanzheng,,610721.0,,Hanzhong,,610700.0,,Shanxi,Shǎn Xī,610000.0,Province,2015.0,0
囊谦县,632725.0,囊谦县,632725.0,县,玉树藏族自治州,632700.0,自治州,青海省,630000.0,省,,,Nangqian,,632725.0,Nangqian,,632725.0,,Yushuzangzu,,632700.0,,Qinghai,Qīng Hǎi,630000.0,Province,2015.0,0
讷河市,230281.0,讷河市,230281.0,县级市,齐齐哈尔市,230200.0,地级市,黑龙江省,230000.0,省,,,Nehe,Nè Hé,230281.0,Nehe,NèHé,230281.0,,Qiqihaer,,230200.0,,Heilongjiang,Hēi Lóng Jiāng,230000.0,Province,2015.0,352
内黄县,410527.0,内黄县,410527.0,县,安阳市,410500.0,地级市,河南省,410000.0,省,,,Neihuang,Nèi Huáng,410527.0,Neihuang,NèiHuáng,410527.0,,Anyang,,410500.0,,Henan,,410000.0,Province,2015.0,0
内丘县,130523.0,内丘县,130523.0,县,邢台市,130500.0,地级市,河北省,130000.0,省,,,Neiqiu,Nèi Qiū,130523.0,Neiqiu,NèiQiū,130523.0,,Xingtai,,130500.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
内乡县,411325.0,内乡县,411325.0,县,南阳市,411300.0,地级市,河南省,410000.0,省,,,Neixiang,Nèi Xiāng,411325.0,Neixiang,NèiXiāng,411325.0,,Nanyang,,411300.0,,Henan,,410000.0,Province,2015.0,0
嫩江县,231121.0,嫩江市,231121.0,县,黑河市,231100.0,地级市,黑龙江省,230000.0,省,,,Nenjiang,Nèn Jiāng,231121.0,Nenjiang,NènJiāng,231121.0,County,Heihe,Hēi Hé,231100.0,,Heilongjiang,Hēi Lóng Jiāng,230000.0,Province,2015.0,621
尼勒克县,654028.0,尼勒克县,654028.0,县,伊犁哈萨克自治州,654000.0,自治州,新疆维吾尔自治区,650000.0,自治区,,,Nileke,,654028.0,Nileke,,654028.0,,Yilihasake,,654000.0,,Xinjiang,Xīn Jiāng,650000.0,,2015.0,0
尼玛县,540629.0,尼玛县,540629.0,县,那曲地区,542400.0,地区,西藏自治区,540000.0,自治区,,,Nima,Ní Mǎ,540629.0,Nima,NíMǎ,540629.0,,Naqu,,542400.0,Prefecture,Xizang,,540000.0,,2015.0,0
尼木县,540123.0,尼木县,540123.0,县,拉萨市,540100.0,地级市,西藏自治区,540000.0,自治区,,,Nimu,Ní Mù,540123.0,Nimu,NíMù,540123.0,,Lasa,,540100.0,,Xizang,,540000.0,,2015.0,0
碾子山区,230207.0,碾子山区,230207.0,市辖区,齐齐哈尔市,230200.0,地级市,黑龙江省,230000.0,省,,,Nianzishan,,230207.0,Nianzishan,,230207.0,,Qiqihaer,,230200.0,,Heilongjiang,Hēi Lóng Jiāng,230000.0,Province,2015.0,0
聂拉木县,540235.0,聂拉木县,540235.0,县,日喀则市,540200.0,地级市,西藏自治区,540000.0,自治区,,,Nielamu,,540235.0,Nielamu,,540235.0,,Rikaze,Rì Kā Zé,540200.0,,Xizang,,540000.0,,2015.0,0
聂荣县,540623.0,聂荣县,540623.0,县,那曲地区,542400.0,地区,西藏自治区,540000.0,自治区,,,Nierong,Niè Róng,540623.0,Nierong,NièRóng,540623.0,,Naqu,,542400.0,Prefecture,Xizang,,540000.0,,2015.0,0
宁安市,231084.0,宁安市,231084.0,县级市,牡丹江市,231000.0,地级市,黑龙江省,230000.0,省,,,Ningan,,231084.0,Ningan,,231084.0,,Mudanjiang,Mǔ Dān Jiāng,231000.0,,Heilongjiang,Hēi Lóng Jiāng,230000.0,Province,2015.0,0
宁城县,150429.0,宁城县,150429.0,县,赤峰市,150400.0,地级市,内蒙古自治区,150000.0,自治区,,,Ningcheng,,150429.0,Ningcheng,,150429.0,,Chifeng,Chì Fēng,150400.0,,Neimenggu,,150000.0,,2015.0,0
宁都县,360730.0,宁都县,360730.0,县,赣州市,360700.0,地级市,江西省,360000.0,省,,,Ningdu,,360730.0,Ningdu,,360730.0,,Ganzhou,Gàn Zhōu,360700.0,,Jiangxi,Jiāng Xī,360000.0,Province,2015.0,0
宁洱哈尼族彝族自治县,530821.0,宁洱哈尼族彝族自治县,530821.0,自治县,普洱市,530800.0,地级市,云南省,530000.0,省,,,Ningerhanizuandyizu,,530821.0,Ningerhanizuandyizu,,530821.0,,Puer,,530800.0,,Yunnan,,530000.0,Province,2015.0,0
宁国市,341881.0,宁国市,341881.0,县级市,宣城市,341800.0,地级市,安徽省,340000.0,省,,,Ningguo,,341881.0,Ningguo,,341881.0,,Xuancheng,Xuān Chéng,341800.0,,Anhui,,340000.0,Province,2015.0,0
宁海县,330226.0,宁海县,330226.0,县,宁波市,330200.0,地级市,浙江省,330000.0,省,,,Ninghai,,330226.0,Ninghai,,330226.0,,Ningbo,,330200.0,,Zhejiang,Zhè Jiāng,330000.0,Province,2015.0,0
宁河区,120117.0,宁河区,120117.0,市辖区,不统计,0.0,不统计,天津市,120000.0,直辖市,宁河县,2015年撤销宁河县，设立宁河区,Ninghe,,120117.0,Ninghe,,120117.0,,NULL,NULL,0.0,NULL,Tianjin,Tiān Jīn,120000.0,,2015.0,0
宁化县,350424.0,宁化县,350424.0,县,三明市,350400.0,地级市,福建省,350000.0,省,,,Ninghua,,350424.0,Ninghua,,350424.0,,Sanming,Sān Míng,350400.0,,Fujian,Fú Jiàn,350000.0,Province,2015.0,0
宁江区,220702.0,宁江区,220702.0,市辖区,松原市,220700.0,地级市,吉林省,220000.0,省,,,Ningjiang,,220702.0,Ningjiang,,220702.0,,Songyuan,Sōng Yuán,220700.0,,Jilin,Jí Lín,220000.0,Province,2015.0,0
宁津县,371422.0,宁津县,371422.0,县,德州市,371400.0,地级市,山东省,370000.0,省,,,Ningjin,,371422.0,Ningjin,,371422.0,,Dezhou,Dé Zhōu,371400.0,,Shandong,Shān Dōng,370000.0,Province,2015.0,0
宁晋县,130528.0,宁晋县,130528.0,县,邢台市,130500.0,地级市,河北省,130000.0,省,,,Ningjin,,130528.0,Ningjin,,130528.0,,Xingtai,,130500.0,,Hebei,Hé Běi,130000.0,Province,2015.0,0
宁蒗彝族自治县,530724.0,宁蒗彝族自治县,530724.0,自治县,丽江市,530700.0,地级市,云南省,530000.0,省,,,Ninglangyizu,,530724.0,Ninglangyizu,,530724.0,,Lijiang,,530700.0,,Yunnan,,530000.0,Province,2015.0,0
宁陵县,411423.0,宁陵县,411423.0,县,商丘市,411400.0,地级市,河南省,410000.0,省,,,Ningling,,411423.0,Ningling,,411423.0,,Shangqiu,Shāng Qiū,411400.0,,Henan,,410000.0,Province,2015.0,0
宁明县,451422.0,宁明县,451422.0,县,崇左市,451400.0,地级市,广西壮族自治区,450000.0,自治区,,,Ningming,,451422.0,Ningming,,451422.0,,Chongzuo,Chóng Zuǒ,451400.0,,Guangxi,,450000.0,,2015.0,0
宁南县,513427.0,宁南县,513427.0,县,凉山彝族自治州,513400.0,自治州,四川省,510000.0,省,,,Ningnan,,513427.0,Ningnan,,513427.0,,Liangshanyizu,,513400.0,,Sichuan,Sì Chuān,510000.0,Province,2015.0,0
宁强县,610726.0,宁强县,610726.0,县,汉中市,610700.0,地级市,陕西省,610000.0,省,,,Ningqiang,,610726.0,Ningqiang,,610726.0,,Hanzhong,,610700.0,,Shanxi,Shǎn Xī,610000.0,Province,2015.0,0
宁陕县,610923.0,宁陕县,610923.0,县,安康市,610900.0,地级市,陕西省,610000.0,省,,,Ningshan,,610923.0,Ningshan,,610923.0,,Ankang,,610900.0,,Shanxi,Shǎn Xī,610000.0,Province,2015.0,0
宁武县,140925.0,宁武县,140925.0,县,忻州市,140900.0,地级市,山西省,140000.0,省,,,Ningwu,,140925.0,Ningwu,,140925.0,,Xinzhou,Xīn Zhōu,140900.0,,Shanxi,Shān Xī,140000.0,Province,2015.0,0
