地名,year,fire_count,frp_sum,frp_mean
剑河县,2011,8,97.0,12.125
剑河县,2012,5,45.3,9.059999
剑河县,2013,19,611.3,32.173683
剑河县,2014,26,455.0,17.5
剑河县,2015,7,72.5,10.357142
剑河县,2016,13,118.6,9.123076
剑河县,2017,7,124.0,17.714285
剑河县,2018,6,84.3,14.05
剑河县,2019,13,1328.0,102.15385
剑阁县,2011,1,7.5,7.5
剑阁县,2013,12,174.0,14.5
剑阁县,2014,2,10.2,5.1
剑阁县,2015,4,21.4,5.35
剑阁县,2016,2,16.7,8.35
剑阁县,2017,7,123.0,17.571428
剑阁县,2018,1,6.4,6.4
剑阁县,2019,4,30.3,7.575
加查县,2010,2,22.099998,11.049999
加查县,2013,1,11.1,11.1
加查县,2015,6,533.3,88.88333
务川仡佬族苗族自治县,2010,3,64.5,21.5
务川仡佬族苗族自治县,2011,3,20.6,6.866667
务川仡佬族苗族自治县,2013,2,19.8,9.9
务川仡佬族苗族自治县,2014,3,23.900002,7.966667
务川仡佬族苗族自治县,2015,3,20.0,6.6666665
务川仡佬族苗族自治县,2016,1,7.0,7.0
务川仡佬族苗族自治县,2017,4,36.5,9.125
务川仡佬族苗族自治县,2018,6,63.699997,10.616666
务川仡佬族苗族自治县,2019,6,62.300003,10.383334
勃利县,2010,35,290.7,8.305715
勃利县,2011,309,3879.2,12.554045
勃利县,2012,18,123.0,6.8333335
勃利县,2013,210,3218.2,15.324761
勃利县,2014,424,9467.9,22.329954
勃利县,2015,307,8969.3,29.21596
勃利县,2016,157,3405.5,21.691082
勃利县,2017,412,7327.0,17.783981
勃利县,2018,42,350.9,8.354762
勃利县,2019,125,2156.6,17.2528
勉县,2010,2,10.8,5.4
勉县,2011,4,34.9,8.725
勉县,2012,6,47.5,7.9166665
勉县,2013,13,137.3,10.561539
勉县,2014,14,159.2,11.3714285
勉县,2015,8,77.0,9.625
勉县,2016,17,336.19998,19.77647
勉县,2017,15,164.4,10.96
勉县,2018,8,73.2,9.15
勉县,2019,2,23.1,11.55
勐海县,2010,407,7583.3,18.632187
勐海县,2011,327,10764.1,32.917736
勐海县,2012,522,15997.5,30.646551
勐海县,2013,269,10085.9,37.494053
勐海县,2014,384,11217.3,29.211718
勐海县,2015,224,4281.9,19.115625
勐海县,2016,267,6217.5,23.286516
勐海县,2017,117,2427.3,20.746155
勐海县,2018,95,1273.2,13.402104
勐海县,2019,252,6245.6,24.784128
勐腊县,2010,315,7897.7,25.072063
勐腊县,2011,65,1353.9,20.829231
勐腊县,2012,203,6222.1,30.65074
勐腊县,2013,108,3758.6,34.801853
勐腊县,2014,153,4412.4,28.839214
勐腊县,2015,106,2205.8,20.809435
勐腊县,2016,76,1586.1,20.869736
勐腊县,2017,12,183.7,15.308333
勐腊县,2018,27,493.1,18.262962
勐腊县,2019,83,1966.8,23.696386
包河区,2010,6,70.8,11.8
包河区,2011,11,129.2,11.745454
包河区,2012,17,264.0,15.529411
包河区,2013,11,152.4,13.854545
包河区,2014,10,95.5,9.55
包河区,2015,3,32.8,10.933333
包河区,2016,6,47.4,7.9
包河区,2017,6,71.1,11.849999
包河区,2018,6,52.4,8.733334
包河区,2019,3,31.7,10.566667
化州市,2010,135,2146.9,15.902963
化州市,2011,161,2353.1,14.615528
化州市,2012,49,658.8,13.444898
化州市,2013,122,1822.6,14.939344
化州市,2014,123,1592.4,12.9463415
化州市,2015,73,1021.7,13.995891
化州市,2016,50,685.9,13.718
化州市,2017,93,1344.6,14.458064
化州市,2018,103,1310.1,12.719418
化州市,2019,124,2045.8,16.498388
化德县,2010,69,565.7,8.198551
化德县,2011,116,969.1,8.35431
化德县,2012,114,1076.5,9.442983
化德县,2013,247,2713.4,10.985425
化德县,2014,142,1327.6,9.349296
化德县,2015,184,1848.7,10.047282
化德县,2016,168,1881.7,11.200595
化德县,2017,125,1247.7,9.9816
化德县,2018,66,641.1,9.713636
化德县,2019,28,239.5,8.553572
化隆回族自治县,2010,2,11.5,5.75
化隆回族自治县,2012,3,75.4,25.133333
化隆回族自治县,2013,1,6.4,6.4
化隆回族自治县,2014,1,11.1,11.1
化隆回族自治县,2016,2,12.4,6.2
化隆回族自治县,2017,3,35.3,11.766666
化隆回族自治县,2018,5,35.4,7.0800004
化隆回族自治县,2019,8,70.5,8.8125
北仑区,2010,13,233.40001,17.953846
北仑区,2011,17,275.7,16.217648
北仑区,2012,21,304.80002,14.514287
北仑区,2013,23,289.9,12.604347
北仑区,2014,10,118.899994,11.889999
北仑区,2015,12,138.6,11.55
北仑区,2016,20,270.2,13.51
北仑区,2017,17,172.9,10.170588
北仑区,2018,17,178.0,10.470589
北仑区,2019,17,194.4,11.435294
北关区,2010,2,14.6,7.3
北关区,2011,5,40.6,8.12
北关区,2012,4,33.0,8.25
北关区,2014,3,24.0,8.0
北关区,2015,3,32.6,10.866666
北关区,2016,3,21.0,7.0
北关区,2017,4,38.0,9.5
北关区,2018,10,87.0,8.7
北关区,2019,6,43.1,7.183333
北塔区,2010,2,24.900002,12.450001
北塔区,2011,1,16.8,16.8
北塔区,2016,5,34.9,6.9800005
北塔区,2017,1,3.9,3.9
北塔区,2018,1,7.3,7.3
北塔区,2019,3,30.1,10.033334
北安市,2010,426,11990.6,28.146948
北安市,2011,299,7784.8,26.03612
北安市,2012,176,2758.7,15.674432
北安市,2013,298,7063.9,23.704363
北安市,2014,831,18717.4,22.523947
北安市,2015,983,26415.2,26.872025
北安市,2016,542,11560.7,21.329704
北安市,2017,393,10928.9,27.808907
北安市,2018,175,3646.3,20.836
北安市,2019,534,19485.2,36.489136
北屯市,2010,16,349.9,21.86875
北屯市,2011,8,83.1,10.3875
北屯市,2012,11,159.5,14.5
北屯市,2013,7,79.1,11.3
北屯市,2014,14,292.8,20.914286
北屯市,2015,10,124.2,12.42
北屯市,2016,11,251.3,22.845455
北屯市,2017,9,138.7,15.411111
北屯市,2018,11,450.19998,40.927273
北屯市,2019,9,86.7,9.633333
北川羌族自治县,2010,8,65.3,8.1625
北川羌族自治县,2011,2,15.6,7.8
北川羌族自治县,2012,5,63.2,12.64
北川羌族自治县,2013,12,136.0,11.333333
北川羌族自治县,2014,1,13.6,13.6
北川羌族自治县,2015,7,58.8,8.4
北川羌族自治县,2016,3,33.4,11.133334
北川羌族自治县,2017,3,43.899998,14.633332
北川羌族自治县,2018,2,13.7,6.85
北川羌族自治县,2019,4,36.2,9.05
北戴河区,2010,1,8.7,8.7
北戴河区,2011,2,9.9,4.95
北戴河区,2012,5,42.4,8.4800005
北戴河区,2014,2,23.0,11.5
北戴河区,2015,1,5.7,5.7
北戴河区,2016,6,55.1,9.183333
北戴河区,2017,2,14.7,7.35
北戴河区,2018,1,5.9,5.9
北戴河区,2019,6,159.90001,26.650002
北林区,2010,38,367.2,9.663158
北林区,2011,120,1357.5,11.3125
北林区,2012,44,351.4,7.9863634
北林区,2013,74,902.8,12.2
北林区,2014,289,3549.4,12.281661
北林区,2015,311,4975.5,15.998392
北林区,2016,281,5045.9,17.95694
北林区,2017,568,15529.9,27.341373
北林区,2018,158,2294.4,14.521519
北林区,2019,117,1617.8,13.827351
北流市,2010,34,424.6,12.488235
北流市,2011,74,1149.6,15.535135
北流市,2012,46,741.8,16.126087
北流市,2013,79,983.5,12.449368
北流市,2014,104,1627.1,15.645192
北流市,2015,83,1773.3,21.36506
北流市,2016,60,1444.6,24.076666
北流市,2017,73,939.2,12.865753
北流市,2018,87,1525.5,17.534483
北流市,2019,66,957.10004,14.501515
北湖区,2010,29,1146.7,39.541378
北湖区,2011,23,458.6,19.93913
北湖区,2012,13,273.1,21.007692
北湖区,2013,7,125.5,17.928572
北湖区,2014,10,159.0,15.9
北湖区,2015,2,11.299999,5.6499996
北湖区,2016,3,75.5,25.166666
北湖区,2017,3,18.9,6.2999997
北湖区,2018,2,17.400002,8.700001
北碚区,2010,2,14.9,7.45
北碚区,2011,6,58.3,9.716666
北碚区,2012,2,35.7,17.85
北碚区,2013,7,64.5,9.214286
北碚区,2014,7,88.3,12.614286
北碚区,2015,6,69.0,11.5
北碚区,2016,8,85.6,10.7
北碚区,2017,7,70.1,10.014285
北碚区,2018,6,63.4,10.566667
北碚区,2019,2,21.8,10.9
北票市,2010,13,165.6,12.738462
北票市,2011,16,263.9,16.49375
北票市,2012,29,422.7,14.575863
北票市,2013,53,683.6,12.898112
北票市,2014,89,1178.6,13.242697
北票市,2015,73,690.7,9.461644
北票市,2016,60,627.0,10.45
北票市,2017,35,428.6,12.245714
北票市,2018,29,348.0,12.0
北票市,2019,38,469.69998,12.360526
北辰区,2010,23,215.3,9.360869
北辰区,2011,27,322.5,11.944445
北辰区,2012,33,331.2,10.036364
北辰区,2013,39,357.0,9.153846
北辰区,2014,32,306.0,9.5625
北辰区,2015,21,281.19998,13.390475
北辰区,2016,25,363.8,14.551999
北辰区,2017,33,389.6,11.806061
北辰区,2018,17,206.6,12.152942
北辰区,2019,32,531.7,16.615625
北镇市,2010,74,1010.6,13.656756
北镇市,2011,27,311.2,11.525927
北镇市,2012,47,548.8,11.676596
北镇市,2013,60,1051.5,17.525
北镇市,2014,167,4148.5,24.841318
北镇市,2015,147,2748.0,18.693878
北镇市,2016,58,861.7,14.856896
北镇市,2017,104,2124.8,20.430769
北镇市,2018,35,443.7,12.677143
北镇市,2019,98,1581.6,16.138775
千山区,2010,3,21.900002,7.3000007
千山区,2011,7,43.6,6.2285714
千山区,2012,2,19.1,9.55
千山区,2013,4,38.2,9.55
千山区,2014,38,384.6,10.121053
千山区,2015,38,648.8,17.073685
千山区,2016,12,161.5,13.458333
千山区,2017,24,235.9,9.829166
千山区,2018,6,73.4,12.233334
千山区,2019,1,6.5,6.5
千阳县,2011,3,31.5,10.5
千阳县,2012,7,66.2,9.457143
千阳县,2013,14,147.8,10.557143
千阳县,2014,24,322.4,13.433333
千阳县,2015,21,229.5,10.928572
千阳县,2016,30,346.4,11.546666
千阳县,2017,27,255.59999,9.466666
千阳县,2018,24,217.4,9.058333
千阳县,2019,26,249.40001,9.592308
华亭县,2010,1,15.4,15.4
华亭县,2012,1,7.4,7.4
华亭县,2013,13,157.8,12.138462
华亭县,2014,27,571.2,21.155556
华亭县,2015,3,28.2,9.400001
华亭县,2016,8,139.3,17.4125
华亭县,2017,4,61.9,15.475
华亭县,2018,3,29.5,9.833333
华亭县,2019,16,206.7,12.91875
华坪县,2010,153,2420.3,15.818954
华坪县,2011,51,1034.7,20.288235
华坪县,2012,148,2430.4,16.421621
华坪县,2013,151,2568.9,17.012583
华坪县,2014,360,7778.6,21.607222
华坪县,2015,67,1473.4,21.991045
华坪县,2016,42,1079.7,25.707142
华坪县,2017,67,1062.7,15.861194
华坪县,2018,37,422.5,11.418919
华坪县,2019,99,1289.5,13.025252
华宁县,2010,40,1011.8,25.295
华宁县,2011,4,50.5,12.625
华宁县,2012,18,296.30002,16.461113
华宁县,2013,15,296.4,19.76
华宁县,2014,20,319.19998,15.959999
华宁县,2015,12,241.1,20.091667
华宁县,2016,6,56.1,9.349999
华宁县,2017,4,83.7,20.925
华宁县,2019,9,66.8,7.4222226
华安县,2010,15,478.6,31.906668
华安县,2011,29,543.9,18.755173
华安县,2012,18,348.9,19.383333
华安县,2013,9,158.29999,17.588888
华安县,2014,15,267.4,17.826666
华安县,2015,12,127.8,10.650001
华安县,2016,9,238.0,26.444445
华安县,2017,19,282.7,14.878948
华安县,2018,10,351.1,35.11
华安县,2019,15,280.8,18.72
华容区,2012,3,33.3,11.099999
华容区,2013,2,9.200001,4.6000004
华容区,2014,1,8.1,8.1
华容区,2015,4,22.1,5.525
华容区,2016,27,215.40001,7.977778
华容区,2017,21,216.2,10.295238
华容区,2018,26,261.0,10.038462
华容区,2019,30,267.1,8.903334
华容县,2010,5,91.8,18.36
华容县,2011,15,142.5,9.5
华容县,2012,12,99.2,8.266666
华容县,2013,14,197.4,14.099999
华容县,2014,15,329.09998,21.939999
华容县,2015,18,422.7,23.483334
华容县,2016,19,237.9,12.521052
华容县,2017,19,206.5,10.868421
华容县,2018,18,202.1,11.227778
华容县,2019,26,237.1,9.119231
华州区,2010,11,290.8,26.436363
华州区,2011,5,136.2,27.24
华州区,2012,14,327.4,23.385714
华州区,2013,9,72.8,8.088889
华州区,2014,8,118.1,14.7625
华州区,2015,2,22.7,11.35
华州区,2016,4,29.4,7.35
华州区,2017,1,4.8,4.8
华州区,2018,4,175.90001,43.975002
华州区,2019,8,70.3,8.7875
华池县,2014,1,7.0,7.0
华池县,2015,2,26.4,13.2
华池县,2016,1,4.7,4.7
华池县,2017,1,5.1,5.1
华池县,2019,6,75.4,12.566667
华蓥市,2010,1,7.2,7.2
华蓥市,2011,4,37.8,9.45
华蓥市,2012,3,23.2,7.7333336
华蓥市,2013,9,106.9,11.877778
华蓥市,2014,6,60.9,10.150001
华蓥市,2015,7,144.5,20.642857
华蓥市,2016,7,65.3,9.328572
华蓥市,2017,11,123.799995,11.254545
华蓥市,2018,11,111.8,10.163636
华蓥市,2019,4,29.5,7.375
华阴市,2010,11,105.100006,9.554546
华阴市,2011,7,118.5,16.928572
华阴市,2012,15,145.7,9.713333
华阴市,2013,28,360.6,12.8785715
华阴市,2014,6,43.300003,7.216667
华阴市,2015,6,60.8,10.133333
华阴市,2016,3,28.599998,9.533333
华阴市,2017,5,38.6,7.72
华阴市,2018,3,50.4,16.800001
华阴市,2019,4,37.1,9.275
华龙区,2010,4,25.0,6.25
华龙区,2011,14,190.2,13.585714
华龙区,2012,10,132.5,13.25
华龙区,2013,13,126.5,9.730769
华龙区,2014,14,150.4,10.742857
华龙区,2015,14,129.5,9.25
华龙区,2016,13,117.7,9.053846
华龙区,2017,12,119.4,9.95
华龙区,2018,16,182.0,11.375
华龙区,2019,9,103.9,11.544445
卓尼县,2010,21,789.0,37.57143
卓尼县,2011,2,193.7,96.85
卓尼县,2012,5,49.7,9.940001
卓尼县,2013,16,684.3,42.76875
卓尼县,2014,5,51.0,10.2
卓尼县,2015,1,8.1,8.1
卓尼县,2016,3,159.4,53.13333
卓尼县,2018,6,282.9,47.149998
卓资县,2011,1,5.2,5.2
卓资县,2012,3,14.4,4.7999997
卓资县,2013,33,452.1,13.7
卓资县,2014,89,1839.0,20.662922
卓资县,2015,9,84.8,9.422222
卓资县,2016,6,48.199997,8.033333
卓资县,2017,8,53.2,6.65
卓资县,2018,6,49.7,8.283334
卓资县,2019,15,145.4,9.693333
单县,2010,26,383.6,14.753846
单县,2011,33,484.8,14.690908
单县,2012,51,1126.9,22.096079
单县,2013,18,202.3,11.238889
单县,2014,10,97.3,9.7300005
单县,2015,47,913.2,19.429787
单县,2016,16,148.2,9.2625
单县,2017,19,188.4,9.91579
单县,2018,14,147.5,10.535714
单县,2019,9,119.4,13.266666
南丰县,2010,48,837.0,17.4375
南丰县,2011,77,1794.0,23.298702
南丰县,2012,62,1609.7,25.962902
南丰县,2013,41,710.89996,17.339024
南丰县,2014,14,459.7,32.835716
南丰县,2015,3,18.4,6.133333
南丰县,2016,2,20.3,10.15
南丰县,2017,3,38.3,12.766666
南丰县,2018,2,13.7,6.85
南丰县,2019,2,22.5,11.25
南丹县,2010,105,2893.9,27.560951
南丹县,2011,27,712.1,26.374073
南丹县,2012,24,540.9,22.5375
南丹县,2013,55,1240.4,22.552729
南丹县,2014,56,1218.7,21.762499
南丹县,2015,35,674.2,19.262857
南丹县,2016,42,1540.7,36.68333
南丹县,2017,26,751.60004,28.907694
南丹县,2018,58,1141.2,19.675861
南丹县,2019,41,505.4,12.326829
南乐县,2010,1,4.9,4.9
南乐县,2011,8,49.399998,6.1749997
南乐县,2012,6,49.4,8.233334
南乐县,2013,16,129.3,8.08125
南乐县,2014,12,106.8,8.900001
南乐县,2015,24,944.4,39.350002
南乐县,2016,10,119.0,11.9
南乐县,2017,18,206.90001,11.494445
南乐县,2018,6,64.1,10.683333
南乐县,2019,12,437.2,36.433334
南关区,2010,2,11.3,5.65
南关区,2011,12,100.3,8.358334
南关区,2012,6,51.699997,8.616666
南关区,2013,5,54.8,10.96
南关区,2014,12,113.5,9.458333
南关区,2015,20,289.2,14.460001
南关区,2016,10,82.4,8.24
南关区,2017,11,127.799995,11.618181
南关区,2018,9,108.3,12.033334
南关区,2019,9,107.700005,11.966667
南华县,2010,6,129.7,21.616667
南华县,2012,3,38.2,12.733334
南华县,2013,6,167.3,27.883333
南华县,2014,6,183.9,30.65
南华县,2015,2,13.8,6.9
南华县,2017,2,11.200001,5.6000004
南华县,2018,4,23.0,5.75
南华县,2019,3,21.1,7.0333333
南县,2010,13,132.2,10.16923
南县,2011,8,90.5,11.3125
南县,2012,9,56.5,6.2777777
南县,2013,21,278.8,13.27619
南县,2014,14,173.4,12.385714
南县,2015,17,221.1,13.005882
南县,2016,5,35.8,7.16
南县,2017,26,208.3,8.0115385
南县,2018,18,155.9,8.661111
南县,2019,7,67.3,9.614286
南召县,2010,26,230.2,8.853846
南召县,2011,112,2392.8,21.364286
南召县,2012,32,768.1,24.003124
南召县,2013,159,2835.8,17.83522
南召县,2014,78,1398.8,17.933334
南召县,2015,12,304.5,25.375
南召县,2016,75,1272.5,16.966667
南召县,2017,11,154.7,14.063636
南召县,2018,16,416.8,26.05
南召县,2019,47,818.7,17.41915
南和县,2010,5,52.9,10.58
南和县,2011,24,393.0,16.375
南和县,2012,42,1339.1,31.883333
南和县,2013,24,242.9,10.120833
南和县,2014,26,246.9,9.496154
南和县,2015,38,568.2,14.952632
南和县,2016,25,239.0,9.56
南和县,2017,87,1891.5,21.741379
南和县,2018,24,190.3,7.929167
南和县,2019,19,201.6,10.610527
南城县,2010,53,955.3,18.024529
南城县,2011,43,909.8,21.15814
南城县,2012,22,335.3,15.240909
南城县,2013,27,400.4,14.829629
南城县,2014,12,155.1,12.925
南城县,2015,12,98.2,8.183333
南城县,2016,16,294.4,18.4
南城县,2017,15,291.3,19.42
南城县,2018,7,71.9,10.271429
南城县,2019,10,176.5,17.65
南安市,2010,25,505.5,20.22
南安市,2011,47,843.9,17.95532
南安市,2012,16,320.4,20.025
南安市,2013,35,574.3,16.408571
南安市,2014,32,437.7,13.678125
南安市,2015,65,1952.3,30.035385
南安市,2016,23,220.4,9.582608
南安市,2017,36,444.1,12.336111
南安市,2018,19,260.8,13.7263155
南安市,2019,27,382.9,14.181481
南宫市,2011,9,240.2,26.688889
南宫市,2012,4,32.5,8.125
南宫市,2013,7,53.4,7.6285715
南宫市,2014,10,143.2,14.32
南宫市,2015,14,145.9,10.421428
南宫市,2016,20,210.9,10.545
南宫市,2017,18,357.4,19.855555
南宫市,2018,9,81.9,9.1
南宫市,2019,33,423.8,12.842423
南山区,2012,1,10.5,10.5
南山区,2013,3,13.5,4.5
南山区,2014,2,21.199999,10.599999
南山区,2016,1,4.5,4.5
南岔区,2010,1,5.3,5.3
南岔区,2011,6,54.1,9.016666
南岔区,2012,3,30.7,10.233334
南岔区,2013,6,45.6,7.6
南岔区,2014,10,108.6,10.86
南岔区,2015,8,72.299995,9.037499
南岔区,2016,10,94.1,9.41
南岔区,2017,4,39.399998,9.849999
南岔区,2018,5,30.5,6.1
南岔区,2019,10,85.1,8.51
南岗区,2010,7,37.4,5.3428574
南岗区,2011,18,178.1,9.894444
南岗区,2012,12,75.0,6.25
南岗区,2013,14,103.5,7.392857
南岗区,2014,37,293.8,7.9405403
南岗区,2015,38,405.9,10.681579
南岗区,2016,27,233.6,8.651852
南岗区,2017,32,718.7,22.459375
南岗区,2018,26,360.3,13.857692
南岗区,2019,10,64.3,6.4300003
南岳区,2014,2,14.0,7.0
南岳区,2016,1,11.3,11.3
南岳区,2017,7,61.399998,8.771428
南岳区,2018,2,17.4,8.7
南岳区,2019,5,44.4,8.88
南岸区,2010,10,119.3,11.93
南岸区,2011,6,68.5,11.416667
南岸区,2012,8,83.4,10.425
南岸区,2013,14,161.2,11.514285
南岸区,2014,4,51.4,12.85
南岸区,2015,7,80.0,11.428572
南岸区,2016,9,107.1,11.9
南岸区,2017,4,58.0,14.5
南岸区,2018,9,110.4,12.266666
南岸区,2019,3,27.300001,9.1
南川区,2010,7,92.5,13.214286
南川区,2011,14,320.1,22.864286
南川区,2013,10,339.7,33.97
南川区,2014,13,159.3,12.253846
南川区,2015,8,249.4,31.175
南川区,2016,12,114.4,9.533334
南川区,2017,11,91.8,8.345455
南川区,2018,7,100.4,14.342857
南川区,2019,14,157.5,11.25
南康区,2010,31,372.0,12.0
南康区,2011,44,1109.6,25.218182
南康区,2012,26,265.2,10.200001
南康区,2013,49,931.6,19.012245
南康区,2014,70,2337.6,33.394287
南康区,2015,42,1214.3,28.911905
南康区,2016,24,384.19998,16.008333
南康区,2017,26,584.7,22.488462
南康区,2018,19,294.2,15.484211
南康区,2019,17,350.9,20.641176
南昌县,2010,10,78.8,7.88
南昌县,2011,16,235.90001,14.743751
南昌县,2012,6,41.1,6.85
南昌县,2013,51,419.5,8.225491
南昌县,2014,26,267.1,10.273077
南昌县,2015,15,137.9,9.193333
南昌县,2016,18,167.9,9.327778
南昌县,2017,51,500.6,9.815686
南昌县,2018,30,363.3,12.11
南昌县,2019,44,484.1,11.002273
南明区,2010,6,115.200005,19.2
南明区,2011,6,124.7,20.783333
南明区,2012,2,213.7,106.85
南明区,2013,3,52.2,17.4
南明区,2014,2,11.0,5.5
南明区,2017,1,5.2,5.2
南明区,2018,2,14.900001,7.4500003
南木林县,2017,1,7.4,7.4
南江县,2012,1,9.9,9.9
南江县,2013,5,148.8,29.76
南江县,2015,3,65.6,21.866667
南江县,2016,3,22.3,7.433333
南江县,2017,2,17.0,8.5
南江县,2018,3,18.0,6.0
南江县,2019,2,15.7,7.85
南沙区,2010,16,156.3,9.76875
南沙区,2011,16,126.1,7.88125
南沙区,2012,10,80.600006,8.06
南沙区,2013,16,141.4,8.8375
南沙区,2014,9,85.3,9.477778
南沙区,2015,7,74.6,10.657143
南沙区,2016,9,87.1,9.677777
南沙区,2017,6,80.6,13.433333
南沙区,2018,10,122.2,12.219999
南沙区,2019,7,90.3,12.900001
南浔区,2010,25,226.2,9.048
南浔区,2011,33,347.7,10.536364
南浔区,2012,14,142.7,10.192857
南浔区,2013,14,159.8,11.414286
南浔区,2014,22,205.1,9.322727
南浔区,2015,36,360.6,10.016666
南浔区,2016,28,292.5,10.446428
南浔区,2017,24,222.0,9.25
南浔区,2018,16,216.4,13.525
南浔区,2019,23,261.8,11.382608
南海区,2010,41,406.6,9.917073
南海区,2011,38,387.3,10.192105
南海区,2012,41,465.8,11.360975
南海区,2013,41,487.4,11.887805
南海区,2014,40,410.2,10.255
南海区,2015,46,538.7,11.71087
南海区,2016,56,648.0,11.571428
南海区,2017,27,310.9,11.514814
南海区,2018,25,300.2,12.008
南海区,2019,38,792.6,20.857895
南涧彝族自治县,2010,4,62.5,15.625
南涧彝族自治县,2011,7,245.0,35.0
南涧彝族自治县,2012,2,12.700001,6.3500004
南涧彝族自治县,2013,6,61.0,10.166667
南涧彝族自治县,2014,4,99.8,24.95
南涧彝族自治县,2016,1,3.2,3.2
南涧彝族自治县,2018,3,27.5,9.166667
南涧彝族自治县,2019,7,595.7,85.1
南湖区,2010,22,205.5,9.340909
南湖区,2011,13,123.9,9.530769
南湖区,2012,12,98.7,8.224999
南湖区,2013,25,194.8,7.7920003
南湖区,2014,19,239.70001,12.61579
南湖区,2015,9,94.9,10.544445
南湖区,2016,8,71.2,8.9
南湖区,2017,5,40.1,8.0199995
南湖区,2019,5,35.1,7.0199995
南溪区,2010,2,11.9,5.95
南溪区,2011,10,123.1,12.309999
南溪区,2012,4,145.4,36.35
南溪区,2013,5,53.7,10.74
南溪区,2014,4,31.6,7.9
南溪区,2015,2,23.1,11.55
南溪区,2016,7,83.3,11.900001
南溪区,2017,6,55.2,9.2
南溪区,2018,8,55.7,6.9625
南溪区,2019,7,70.4,10.057143
南漳县,2010,17,192.4,11.317647
南漳县,2011,25,191.3,7.652
南漳县,2012,10,86.8,8.68
南漳县,2013,19,163.8,8.621053
南漳县,2014,33,312.0,9.454545
