县名,年份,火点数量,农业焚烧数量,农业焚烧比例
丰城市,2017,20,0,0.0
丰城市,2018,15,0,0.0
丰城市,2019,36,0,0.0
丰宁满族自治县,2010,5,0,0.0
丰宁满族自治县,2011,9,0,0.0
丰宁满族自治县,2012,12,0,0.0
丰宁满族自治县,2013,13,0,0.0
丰宁满族自治县,2014,24,0,0.0
丰宁满族自治县,2015,22,0,0.0
丰宁满族自治县,2016,19,0,0.0
丰宁满族自治县,2017,17,0,0.0
丰宁满族自治县,2018,9,0,0.0
丰宁满族自治县,2019,16,0,0.0
丰泽区,2011,2,0,0.0
丰泽区,2012,2,0,0.0
丰泽区,2013,1,0,0.0
丰泽区,2015,1,0,0.0
丰润区,2010,348,0,0.0
丰润区,2011,547,0,0.0
丰润区,2012,567,0,0.0
丰润区,2013,782,0,0.0
丰润区,2014,597,0,0.0
丰润区,2015,609,0,0.0
丰润区,2016,715,0,0.0
丰润区,2017,518,0,0.0
丰润区,2018,408,0,0.0
丰润区,2019,320,0,0.0
丰满区,2010,1,0,0.0
丰满区,2011,1,0,0.0
丰满区,2012,2,0,0.0
丰满区,2013,1,0,0.0
丰满区,2014,5,0,0.0
丰满区,2015,4,0,0.0
丰满区,2016,2,0,0.0
丰满区,2017,9,0,0.0
丰满区,2018,2,0,0.0
丰满区,2019,3,0,0.0
丰都县,2010,2,0,0.0
丰都县,2011,7,0,0.0
丰都县,2012,12,0,0.0
丰都县,2013,9,0,0.0
丰都县,2014,11,0,0.0
丰都县,2015,8,0,0.0
丰都县,2016,9,0,0.0
丰都县,2017,14,0,0.0
丰都县,2018,25,0,0.0
丰都县,2019,11,0,0.0
丰镇市,2010,1,0,0.0
丰镇市,2011,1,0,0.0
丰镇市,2012,4,0,0.0
丰镇市,2013,26,0,0.0
丰镇市,2014,53,0,0.0
丰镇市,2015,7,0,0.0
丰镇市,2016,13,0,0.0
丰镇市,2017,39,0,0.0
丰镇市,2018,30,0,0.0
丰镇市,2019,94,0,0.0
丰顺县,2010,59,0,0.0
丰顺县,2011,212,0,0.0
丰顺县,2012,31,0,0.0
丰顺县,2013,76,0,0.0
丰顺县,2014,108,0,0.0
丰顺县,2015,128,0,0.0
丰顺县,2016,41,0,0.0
丰顺县,2017,31,0,0.0
丰顺县,2018,34,0,0.0
丰顺县,2019,15,0,0.0
临县,2011,5,0,0.0
临县,2012,5,0,0.0
临县,2013,9,0,0.0
临县,2014,8,0,0.0
临县,2015,7,0,0.0
临县,2016,6,0,0.0
临县,2017,8,0,0.0
临县,2018,14,0,0.0
临县,2019,18,0,0.0
临城县,2010,9,0,0.0
临城县,2011,9,0,0.0
临城县,2012,18,0,0.0
临城县,2013,8,0,0.0
临城县,2014,16,0,0.0
临城县,2015,13,0,0.0
临城县,2016,10,0,0.0
临城县,2017,13,0,0.0
临城县,2018,11,0,0.0
临城县,2019,2,0,0.0
临夏县,2011,3,0,0.0
临夏县,2013,2,0,0.0
临夏县,2014,1,0,0.0
临夏县,2015,1,0,0.0
临夏县,2016,1,0,0.0
临夏县,2017,3,0,0.0
临夏县,2018,5,0,0.0
临夏县,2019,6,0,0.0
临夏市,2013,1,0,0.0
临夏市,2014,6,0,0.0
临夏市,2015,5,0,0.0
临夏市,2016,4,0,0.0
临夏市,2017,3,0,0.0
临夏市,2018,4,0,0.0
临夏市,2019,1,0,0.0
临安市,2010,76,0,0.0
临安市,2011,75,0,0.0
临安市,2012,49,0,0.0
临安市,2013,62,0,0.0
临安市,2014,67,0,0.0
临安市,2015,62,0,0.0
临安市,2016,73,0,0.0
临安市,2017,78,0,0.0
临安市,2018,102,0,0.0
临安市,2019,92,0,0.0
临川区,2010,23,0,0.0
临川区,2011,38,0,0.0
临川区,2012,58,0,0.0
临川区,2013,75,0,0.0
临川区,2014,90,0,0.0
临川区,2015,36,0,0.0
临川区,2016,42,0,0.0
临川区,2017,17,0,0.0
临川区,2018,38,0,0.0
临川区,2019,71,0,0.0
临朐县,2010,10,0,0.0
临朐县,2011,18,0,0.0
临朐县,2012,17,0,0.0
临朐县,2013,20,0,0.0
临朐县,2014,34,0,0.0
临朐县,2015,27,0,0.0
临朐县,2016,32,0,0.0
临朐县,2017,36,0,0.0
临朐县,2018,43,0,0.0
临朐县,2019,31,0,0.0
临桂区,2010,76,0,0.0
临桂区,2011,64,0,0.0
临桂区,2012,49,0,0.0
临桂区,2013,124,0,0.0
临桂区,2014,92,0,0.0
临桂区,2015,31,0,0.0
临桂区,2016,33,0,0.0
临桂区,2017,56,0,0.0
临桂区,2018,32,0,0.0
临桂区,2019,9,0,0.0
临武县,2010,95,0,0.0
临武县,2011,95,0,0.0
临武县,2012,81,0,0.0
临武县,2013,75,0,0.0
临武县,2014,95,0,0.0
临武县,2015,30,0,0.0
临武县,2016,34,0,0.0
临武县,2017,49,0,0.0
临武县,2018,23,0,0.0
临武县,2019,13,0,0.0
临江市,2011,2,0,0.0
临江市,2013,2,0,0.0
临江市,2014,6,0,0.0
临江市,2015,10,0,0.0
临江市,2016,6,0,0.0
临江市,2017,6,0,0.0
临江市,2018,4,0,0.0
临江市,2019,5,0,0.0
临沭县,2010,9,0,0.0
临沭县,2011,4,0,0.0
临沭县,2012,14,0,0.0
临沭县,2013,5,0,0.0
临沭县,2014,16,0,0.0
临沭县,2015,2,0,0.0
临沭县,2016,12,0,0.0
临沭县,2017,6,0,0.0
临沭县,2018,3,0,0.0
临沭县,2019,4,0,0.0
临河区,2010,2,0,0.0
临河区,2011,6,0,0.0
临河区,2012,21,0,0.0
临河区,2013,17,0,0.0
临河区,2014,42,0,0.0
临河区,2015,138,0,0.0
临河区,2016,97,0,0.0
临河区,2017,98,0,0.0
临河区,2018,159,0,0.0
临河区,2019,86,0,0.0
临泉县,2010,107,0,0.0
临泉县,2011,88,0,0.0
临泉县,2012,132,0,0.0
临泉县,2013,72,0,0.0
临泉县,2014,84,0,0.0
临泉县,2015,31,0,0.0
临泉县,2016,1,0,0.0
临泉县,2018,12,0,0.0
临泉县,2019,4,0,0.0
临泽县,2011,2,0,0.0
临泽县,2012,3,0,0.0
临泽县,2013,1,0,0.0
临泽县,2014,1,0,0.0
临泽县,2015,3,0,0.0
临泽县,2016,1,0,0.0
临泽县,2017,4,0,0.0
临泽县,2018,3,0,0.0
临泽县,2019,3,0,0.0
临洮县,2011,1,0,0.0
临洮县,2013,4,0,0.0
临洮县,2014,5,0,0.0
临洮县,2015,3,0,0.0
临洮县,2016,9,0,0.0
临洮县,2017,4,0,0.0
临洮县,2018,11,0,0.0
临洮县,2019,19,0,0.0
临海市,2010,35,0,0.0
临海市,2011,32,0,0.0
临海市,2012,21,0,0.0
临海市,2013,25,0,0.0
临海市,2014,24,0,0.0
临海市,2015,16,0,0.0
临海市,2016,8,0,0.0
临海市,2017,11,0,0.0
临海市,2018,10,0,0.0
临海市,2019,9,0,0.0
临淄区,2010,12,0,0.0
临淄区,2011,8,0,0.0
临淄区,2012,11,0,0.0
临淄区,2013,26,0,0.0
临淄区,2014,24,0,0.0
临淄区,2015,17,0,0.0
临淄区,2016,12,0,0.0
临淄区,2017,11,0,0.0
临淄区,2018,7,0,0.0
临淄区,2019,15,0,0.0
临清市,2010,8,0,0.0
临清市,2011,23,0,0.0
临清市,2012,23,0,0.0
临清市,2013,35,0,0.0
临清市,2014,46,0,0.0
临清市,2015,74,0,0.0
临清市,2016,53,0,0.0
临清市,2017,51,0,0.0
临清市,2018,16,0,0.0
临清市,2019,33,0,0.0
临渭区,2010,14,0,0.0
临渭区,2011,8,0,0.0
临渭区,2012,30,0,0.0
临渭区,2013,31,0,0.0
临渭区,2014,13,0,0.0
临渭区,2015,12,0,0.0
临渭区,2016,14,0,0.0
临渭区,2017,7,0,0.0
临渭区,2018,13,0,0.0
临渭区,2019,10,0,0.0
临湘市,2010,54,0,0.0
临湘市,2011,26,0,0.0
临湘市,2012,48,0,0.0
临湘市,2013,48,0,0.0
临湘市,2014,106,0,0.0
临湘市,2015,19,0,0.0
临湘市,2016,32,0,0.0
临湘市,2017,24,0,0.0
临湘市,2018,32,0,0.0
临湘市,2019,30,0,0.0
临漳县,2010,18,0,0.0
临漳县,2011,14,0,0.0
临漳县,2012,17,0,0.0
临漳县,2013,34,0,0.0
临漳县,2014,38,0,0.0
临漳县,2015,27,0,0.0
临漳县,2016,9,0,0.0
临漳县,2017,17,0,0.0
临漳县,2018,16,0,0.0
临漳县,2019,9,0,0.0
临潭县,2010,2,0,0.0
临潭县,2013,3,0,0.0
临潭县,2014,11,0,0.0
临潭县,2015,3,0,0.0
临潭县,2016,6,0,0.0
临潭县,2017,1,0,0.0
临潭县,2018,4,0,0.0
临潭县,2019,6,0,0.0
临潼区,2010,5,0,0.0
临潼区,2012,1,0,0.0
临潼区,2013,10,0,0.0
临潼区,2014,4,0,0.0
临潼区,2015,2,0,0.0
临潼区,2016,11,0,0.0
临潼区,2017,3,0,0.0
临潼区,2018,5,0,0.0
临潼区,2019,15,0,0.0
临澧县,2010,10,0,0.0
临澧县,2011,14,0,0.0
临澧县,2012,9,0,0.0
临澧县,2013,31,0,0.0
临澧县,2014,14,0,0.0
临澧县,2015,9,0,0.0
临澧县,2016,9,0,0.0
临澧县,2017,7,0,0.0
临澧县,2018,12,0,0.0
临澧县,2019,10,0,0.0
临猗县,2010,3,0,0.0
临猗县,2011,5,0,0.0
临猗县,2012,4,0,0.0
临猗县,2013,5,0,0.0
临猗县,2014,8,0,0.0
临猗县,2015,20,0,0.0
临猗县,2016,27,0,0.0
临猗县,2017,22,0,0.0
临猗县,2018,19,0,0.0
临猗县,2019,15,0,0.0
临翔区,2010,24,0,0.0
临翔区,2011,7,0,0.0
临翔区,2012,70,0,0.0
临翔区,2013,146,0,0.0
临翔区,2014,37,0,0.0
临翔区,2015,21,0,0.0
临翔区,2016,2,0,0.0
临翔区,2017,10,0,0.0
临翔区,2018,10,0,0.0
临翔区,2019,11,0,0.0
临西县,2010,2,0,0.0
临西县,2011,4,0,0.0
临西县,2012,21,0,0.0
临西县,2013,12,0,0.0
临西县,2014,10,0,0.0
临西县,2015,9,0,0.0
临西县,2016,16,0,0.0
临西县,2017,13,0,0.0
临西县,2018,11,0,0.0
临西县,2019,7,0,0.0
临邑县,2010,15,0,0.0
临邑县,2011,8,0,0.0
临邑县,2012,20,0,0.0
临邑县,2013,21,0,0.0
临邑县,2014,18,0,0.0
临邑县,2015,34,0,0.0
临邑县,2016,27,0,0.0
临邑县,2017,34,0,0.0
临邑县,2018,24,0,0.0
临邑县,2019,19,0,0.0
临颍县,2010,5,0,0.0
临颍县,2011,22,0,0.0
临颍县,2012,12,0,0.0
临颍县,2013,10,0,0.0
临颍县,2014,17,0,0.0
临颍县,2015,13,0,0.0
临颍县,2016,11,0,0.0
临颍县,2017,11,0,0.0
临颍县,2018,10,0,0.0
临颍县,2019,10,0,0.0
临高县,2010,12,0,0.0
临高县,2011,8,0,0.0
临高县,2012,14,0,0.0
临高县,2013,17,0,0.0
临高县,2014,20,0,0.0
临高县,2015,35,0,0.0
临高县,2016,20,0,0.0
临高县,2017,16,0,0.0
临高县,2018,16,0,0.0
临高县,2019,15,0,0.0
丹凤县,2010,6,0,0.0
丹凤县,2011,6,0,0.0
丹凤县,2012,1,0,0.0
丹凤县,2013,22,0,0.0
丹凤县,2014,20,0,0.0
丹凤县,2015,2,0,0.0
丹凤县,2016,8,0,0.0
丹凤县,2019,6,0,0.0
丹寨县,2010,8,0,0.0
丹寨县,2011,5,0,0.0
丹寨县,2012,2,0,0.0
丹寨县,2013,10,0,0.0
丹寨县,2014,6,0,0.0
丹寨县,2015,3,0,0.0
丹寨县,2016,2,0,0.0
丹寨县,2017,9,0,0.0
丹寨县,2018,9,0,0.0
丹寨县,2019,5,0,0.0
丹巴县,2011,3,0,0.0
丹巴县,2012,2,0,0.0
丹徒区,2010,9,0,0.0
丹徒区,2011,4,0,0.0
丹徒区,2012,8,0,0.0
丹徒区,2013,6,0,0.0
丹徒区,2014,8,0,0.0
丹徒区,2015,6,0,0.0
丹徒区,2016,2,0,0.0
丹徒区,2017,13,0,0.0
丹徒区,2018,20,0,0.0
丹徒区,2019,23,0,0.0
丹棱县,2010,3,0,0.0
丹棱县,2011,2,0,0.0
丹棱县,2012,1,0,0.0
丹棱县,2013,10,0,0.0
丹棱县,2014,7,0,0.0
丹棱县,2015,1,0,0.0
丹棱县,2016,3,0,0.0
丹棱县,2017,4,0,0.0
丹棱县,2018,5,0,0.0
丹棱县,2019,13,0,0.0
丹江口市,2010,10,0,0.0
丹江口市,2011,2,0,0.0
丹江口市,2012,2,0,0.0
丹江口市,2013,26,0,0.0
丹江口市,2014,5,0,0.0
丹江口市,2015,10,0,0.0
丹江口市,2016,15,0,0.0
丹江口市,2017,5,0,0.0
丹江口市,2018,4,0,0.0
丹江口市,2019,1,0,0.0
丹阳市,2010,19,0,0.0
丹阳市,2011,14,0,0.0
丹阳市,2012,23,0,0.0
丹阳市,2013,11,0,0.0
丹阳市,2014,20,0,0.0
丹阳市,2015,30,0,0.0
丹阳市,2016,10,0,0.0
丹阳市,2017,19,0,0.0
丹阳市,2018,20,0,0.0
丹阳市,2019,17,0,0.0
乃东县,2018,1,0,0.0
乃东县,2019,1,0,0.0
久治县,2010,4,0,0.0
久治县,2011,1,0,0.0
久治县,2013,3,0,0.0
久治县,2014,5,0,0.0
久治县,2015,10,0,0.0
久治县,2016,2,0,0.0
久治县,2017,1,0,0.0
久治县,2019,3,0,0.0
义乌市,2010,4,0,0.0
义乌市,2011,6,0,0.0
义乌市,2012,8,0,0.0
义乌市,2013,15,0,0.0
义乌市,2014,12,0,0.0
义乌市,2015,5,0,0.0
义乌市,2016,1,0,0.0
义乌市,2017,5,0,0.0
义乌市,2018,12,0,0.0
义乌市,2019,19,0,0.0
义县,2010,42,0,0.0
义县,2011,36,0,0.0
义县,2012,63,0,0.0
义县,2013,65,0,0.0
义县,2014,127,0,0.0
义县,2015,78,0,0.0
义县,2016,56,0,0.0
义县,2017,33,0,0.0
义县,2018,20,0,0.0
义县,2019,47,0,0.0
义安区,2010,34,0,0.0
义安区,2011,29,0,0.0
义安区,2012,39,0,0.0
义安区,2013,49,0,0.0
义安区,2014,26,0,0.0
义安区,2015,26,0,0.0
义安区,2016,15,0,0.0
义安区,2017,16,0,0.0
义安区,2018,10,0,0.0
义安区,2019,23,0,0.0
义马市,2010,1,0,0.0
义马市,2013,6,0,0.0
义马市,2015,1,0,0.0
义马市,2016,3,0,0.0
义马市,2017,1,0,0.0
乌什县,2010,3,0,0.0
乌什县,2011,3,0,0.0
乌什县,2012,1,0,0.0
乌什县,2013,6,0,0.0
乌什县,2014,9,0,0.0
乌什县,2015,7,0,0.0
乌什县,2016,6,0,0.0
乌什县,2017,9,0,0.0
乌什县,2018,8,0,0.0
乌什县,2019,8,0,0.0
乌伊岭区,2010,1,0,0.0
乌伊岭区,2011,7,0,0.0
乌伊岭区,2013,1,0,0.0
乌伊岭区,2014,2,0,0.0
乌伊岭区,2015,2,0,0.0
乌伊岭区,2016,2,0,0.0
乌伊岭区,2017,7,0,0.0
乌伊岭区,2018,3,0,0.0
乌伊岭区,2019,7,0,0.0
乌兰县,2010,2,0,0.0
乌兰县,2011,2,0,0.0
乌兰县,2012,8,0,0.0
乌兰县,2013,8,0,0.0
乌兰县,2014,3,0,0.0
乌兰县,2015,4,0,0.0
乌兰县,2016,10,0,0.0
乌兰县,2017,9,0,0.0
乌兰县,2018,8,0,0.0
乌兰县,2019,7,0,0.0
乌兰浩特市,2010,7,0,0.0
乌兰浩特市,2011,54,0,0.0
乌兰浩特市,2012,41,0,0.0
乌兰浩特市,2013,101,0,0.0
乌兰浩特市,2014,224,0,0.0
乌兰浩特市,2015,188,0,0.0
乌兰浩特市,2016,175,0,0.0
乌兰浩特市,2017,132,0,0.0
乌兰浩特市,2018,81,0,0.0
乌兰浩特市,2019,165,0,0.0
乌审旗,2010,6,0,0.0
乌审旗,2011,10,0,0.0
乌审旗,2012,9,0,0.0
乌审旗,2013,13,0,0.0
乌审旗,2014,17,0,0.0
乌审旗,2015,13,0,0.0
乌审旗,2016,36,0,0.0
乌审旗,2017,38,0,0.0
乌审旗,2018,42,0,0.0
乌审旗,2019,39,0,0.0
乌尔禾区,2010,5,0,0.0
乌尔禾区,2015,1,0,0.0
乌尔禾区,2017,1,0,0.0
乌尔禾区,2018,2,0,0.0
乌尔禾区,2019,1,0,0.0
乌当区,2010,18,0,0.0
乌当区,2011,1,0,0.0
乌当区,2012,1,0,0.0
乌当区,2013,9,0,0.0
乌当区,2016,1,0,0.0
乌当区,2017,1,0,0.0
乌当区,2018,1,0,0.0
乌当区,2019,1,0,0.0
乌恰县,2010,2,0,0.0
乌恰县,2011,4,0,0.0
乌恰县,2013,1,0,0.0
乌恰县,2014,2,0,0.0
乌恰县,2016,4,0,0.0
乌恰县,2017,1,0,0.0
乌恰县,2018,4,0,0.0
乌恰县,2019,2,0,0.0
乌拉特中旗,2010,10,0,0.0
乌拉特中旗,2011,11,0,0.0
乌拉特中旗,2012,8,0,0.0
乌拉特中旗,2013,22,0,0.0
乌拉特中旗,2014,19,0,0.0
乌拉特中旗,2015,47,0,0.0
乌拉特中旗,2016,48,0,0.0
乌拉特中旗,2017,34,0,0.0
乌拉特中旗,2018,46,0,0.0
乌拉特中旗,2019,53,0,0.0
乌拉特前旗,2010,50,0,0.0
乌拉特前旗,2011,19,0,0.0
乌拉特前旗,2012,38,0,0.0
乌拉特前旗,2013,88,0,0.0
乌拉特前旗,2014,78,0,0.0
乌拉特前旗,2015,121,0,0.0
乌拉特前旗,2016,137,0,0.0
乌拉特前旗,2017,102,0,0.0
乌拉特前旗,2018,112,0,0.0
乌拉特前旗,2019,120,0,0.0
乌拉特后旗,2010,1,0,0.0
乌拉特后旗,2011,1,0,0.0
乌拉特后旗,2012,2,0,0.0
乌拉特后旗,2013,3,0,0.0
乌拉特后旗,2014,3,0,0.0
乌拉特后旗,2015,7,0,0.0
乌拉特后旗,2016,14,0,0.0
乌拉特后旗,2017,9,0,0.0
乌拉特后旗,2018,3,0,0.0
乌拉特后旗,2019,3,0,0.0
乌苏市,2010,33,0,0.0
乌苏市,2011,35,0,0.0
乌苏市,2012,44,0,0.0
乌苏市,2013,31,0,0.0
乌苏市,2014,56,0,0.0
乌苏市,2015,48,0,0.0
乌苏市,2016,36,0,0.0
乌苏市,2017,36,0,0.0
乌苏市,2018,22,0,0.0
乌苏市,2019,18,0,0.0
乌达区,2010,1,0,0.0
乌达区,2012,2,0,0.0
乌达区,2013,1,0,0.0
乌达区,2014,1,0,0.0
乌达区,2015,1,0,0.0
乌达区,2016,1,0,0.0
乌达区,2017,3,0,0.0
乌达区,2018,3,0,0.0
乌达区,2019,1,0,0.0
乌马河区,2010,6,0,0.0
乌马河区,2014,2,0,0.0
乌马河区,2015,2,0,0.0
乌马河区,2016,1,0,0.0
乌马河区,2018,5,0,0.0
乌马河区,2019,2,0,0.0
乌鲁木齐县,2010,3,0,0.0
乌鲁木齐县,2011,4,0,0.0
乌鲁木齐县,2012,6,0,0.0
乌鲁木齐县,2013,4,0,0.0
乌鲁木齐县,2014,24,0,0.0
乌鲁木齐县,2015,159,0,0.0
乌鲁木齐县,2016,10,0,0.0
乌鲁木齐县,2017,10,0,0.0
乌鲁木齐县,2018,11,0,0.0
乌鲁木齐县,2019,6,0,0.0
乐业县,2010,375,0,0.0
乐业县,2011,47,0,0.0
乐业县,2012,107,0,0.0
乐业县,2013,112,0,0.0
乐业县,2014,92,0,0.0
乐业县,2015,104,0,0.0
乐业县,2016,62,0,0.0
乐业县,2017,31,0,0.0
乐业县,2018,56,0,0.0
乐业县,2019,29,0,0.0
乐东黎族自治县,2010,13,0,0.0
乐东黎族自治县,2011,9,0,0.0
乐东黎族自治县,2012,4,0,0.0
乐东黎族自治县,2013,6,0,0.0
乐东黎族自治县,2014,7,0,0.0
乐东黎族自治县,2015,19,0,0.0
乐东黎族自治县,2016,9,0,0.0
乐东黎族自治县,2017,8,0,0.0
乐东黎族自治县,2018,8,0,0.0
乐东黎族自治县,2019,11,0,0.0
乐亭县,2010,12,0,0.0
乐亭县,2011,5,0,0.0
乐亭县,2012,7,0,0.0
乐亭县,2013,22,0,0.0
乐亭县,2014,35,0,0.0
乐亭县,2015,27,0,0.0
乐亭县,2016,33,0,0.0
乐亭县,2017,24,0,0.0
乐亭县,2018,19,0,0.0
乐亭县,2019,30,0,0.0
乐安县,2010,41,0,0.0
乐安县,2011,61,0,0.0
乐安县,2012,70,0,0.0
乐安县,2013,46,0,0.0
乐安县,2014,79,0,0.0
乐安县,2015,60,0,0.0
乐安县,2016,32,0,0.0
乐安县,2017,38,0,0.0
乐安县,2018,20,0,0.0
乐安县,2019,8,0,0.0
乐平市,2010,34,0,0.0
乐平市,2011,48,0,0.0
乐平市,2012,40,0,0.0
乐平市,2013,56,0,0.0
乐平市,2014,85,0,0.0
乐平市,2015,23,0,0.0
乐平市,2016,33,0,0.0
乐平市,2017,20,0,0.0
乐平市,2018,27,0,0.0
乐平市,2019,29,0,0.0
乐昌市,2010,96,0,0.0
乐昌市,2011,88,0,0.0
乐昌市,2012,93,0,0.0
乐昌市,2013,121,0,0.0
乐昌市,2014,171,0,0.0
乐昌市,2015,74,0,0.0
乐昌市,2016,78,0,0.0
乐昌市,2017,128,0,0.0
乐昌市,2018,41,0,0.0
乐昌市,2019,10,0,0.0
乐清市,2010,10,0,0.0
乐清市,2011,35,0,0.0
乐清市,2012,17,0,0.0
乐清市,2013,18,0,0.0
乐清市,2014,7,0,0.0
乐清市,2015,4,0,0.0
乐清市,2016,6,0,0.0
乐清市,2017,4,0,0.0
乐清市,2018,3,0,0.0
乐清市,2019,4,0,0.0
乐至县,2010,2,0,0.0
乐至县,2011,21,0,0.0
乐至县,2012,5,0,0.0
乐至县,2013,13,0,0.0
乐至县,2014,7,0,0.0
乐至县,2015,3,0,0.0
乐至县,2016,7,0,0.0
乐至县,2017,10,0,0.0
乐至县,2018,11,0,0.0
乐至县,2019,7,0,0.0
乐都区,2010,22,0,0.0
乐都区,2011,34,0,0.0
乐都区,2012,2,0,0.0
乐都区,2013,9,0,0.0
乐都区,2014,3,0,0.0
乐都区,2015,8,0,0.0
乐都区,2016,1,0,0.0
乐都区,2017,4,0,0.0
乐都区,2018,7,0,0.0
乐都区,2019,4,0,0.0
乐陵市,2010,9,0,0.0
乐陵市,2011,19,0,0.0
乐陵市,2012,22,0,0.0
乐陵市,2013,18,0,0.0
乐陵市,2014,18,0,0.0
乐陵市,2015,26,0,0.0
乐陵市,2016,32,0,0.0
乐陵市,2017,26,0,0.0
乐陵市,2018,30,0,0.0
乐陵市,2019,34,0,0.0
九原区,2010,45,0,0.0
九原区,2011,19,0,0.0
九原区,2012,32,0,0.0
九原区,2013,31,0,0.0
九原区,2014,35,0,0.0
九原区,2015,15,0,0.0
九原区,2016,37,0,0.0
九原区,2017,39,0,0.0
九原区,2018,24,0,0.0
九原区,2019,52,0,0.0
九台区,2010,28,0,0.0
九台区,2011,149,0,0.0
九台区,2012,34,0,0.0
九台区,2013,73,0,0.0
九台区,2014,324,0,0.0
九台区,2015,188,0,0.0
九台区,2016,72,0,0.0
九台区,2017,284,0,0.0
九台区,2018,534,0,0.0
九台区,2019,326,0,0.0
九寨沟县,2011,3,0,0.0
九寨沟县,2013,2,0,0.0
九寨沟县,2014,2,0,0.0
九江县,2010,25,0,0.0
九江县,2011,21,0,0.0
九江县,2012,15,0,0.0
九江县,2013,6,0,0.0
九江县,2014,7,0,0.0
九江县,2015,6,0,0.0
九江县,2016,8,0,0.0
九江县,2017,4,0,0.0
九江县,2018,2,0,0.0
九江县,2019,12,0,0.0
九龙县,2010,43,0,0.0
九龙县,2011,19,0,0.0
九龙县,2012,78,0,0.0
九龙县,2013,66,0,0.0
九龙县,2014,19,0,0.0
九龙县,2015,17,0,0.0
九龙县,2016,10,0,0.0
九龙县,2017,13,0,0.0
九龙县,2018,6,0,0.0
九龙坡区,2010,17,0,0.0
九龙坡区,2011,22,0,0.0
九龙坡区,2012,15,0,0.0
九龙坡区,2013,27,0,0.0
九龙坡区,2014,12,0,0.0
九龙坡区,2015,10,0,0.0
九龙坡区,2016,17,0,0.0
九龙坡区,2017,12,0,0.0
九龙坡区,2018,20,0,0.0
九龙坡区,2019,9,0,0.0
习水县,2010,19,0,0.0
习水县,2011,12,0,0.0
习水县,2012,1,0,0.0
习水县,2013,12,0,0.0
习水县,2014,5,0,0.0
习水县,2015,4,0,0.0
习水县,2016,7,0,0.0
习水县,2017,4,0,0.0
习水县,2018,8,0,0.0
习水县,2019,5,0,0.0
乡城县,2010,9,0,0.0
乡城县,2011,35,0,0.0
乡城县,2012,3,0,0.0
乡城县,2013,12,0,0.0
乡城县,2014,33,0,0.0
乡城县,2015,1,0,0.0
乡城县,2016,2,0,0.0
乡城县,2018,1,0,0.0
乡宁县,2010,11,0,0.0
乡宁县,2011,7,0,0.0
乡宁县,2012,8,0,0.0
乡宁县,2013,29,0,0.0
乡宁县,2014,11,0,0.0
乡宁县,2015,8,0,0.0
乡宁县,2016,21,0,0.0
乡宁县,2017,30,0,0.0
乡宁县,2018,10,0,0.0
乡宁县,2019,8,0,0.0
乳山市,2010,48,0,0.0
乳山市,2011,65,0,0.0
乳山市,2012,7,0,0.0
乳山市,2013,15,0,0.0
乳山市,2014,29,0,0.0
乳山市,2015,41,0,0.0
乳山市,2016,16,0,0.0
乳山市,2017,15,0,0.0
乳山市,2018,5,0,0.0
乳山市,2019,17,0,0.0
乳源瑶族自治县,2010,69,0,0.0
乳源瑶族自治县,2011,90,0,0.0
乳源瑶族自治县,2012,54,0,0.0
乳源瑶族自治县,2013,101,0,0.0
乳源瑶族自治县,2014,126,0,0.0
乳源瑶族自治县,2015,43,0,0.0
乳源瑶族自治县,2016,100,0,0.0
乳源瑶族自治县,2017,78,0,0.0
乳源瑶族自治县,2018,31,0,0.0
乳源瑶族自治县,2019,11,0,0.0
乾县,2010,7,0,0.0
乾县,2011,9,0,0.0
乾县,2012,18,0,0.0
乾县,2013,7,0,0.0
乾县,2014,12,0,0.0
乾县,2015,2,0,0.0
乾县,2016,5,0,0.0
乾县,2017,7,0,0.0
乾县,2018,7,0,0.0
乾县,2019,4,0,0.0
乾安县,2010,37,0,0.0
乾安县,2011,55,0,0.0
乾安县,2012,33,0,0.0
乾安县,2013,182,0,0.0
乾安县,2014,469,0,0.0
乾安县,2015,240,0,0.0
乾安县,2016,96,0,0.0
乾安县,2017,67,0,0.0
乾安县,2018,105,0,0.0
乾安县,2019,116,0,0.0
二七区,2010,4,0,0.0
二七区,2011,5,0,0.0
二七区,2012,3,0,0.0
二七区,2013,5,0,0.0
二七区,2014,8,0,0.0
二七区,2015,19,0,0.0
二七区,2016,13,0,0.0
二七区,2017,18,0,0.0
二七区,2018,6,0,0.0
二七区,2019,1,0,0.0
二连浩特市,2011,1,0,0.0
二连浩特市,2012,1,0,0.0
二连浩特市,2013,1,0,0.0
二连浩特市,2014,5,0,0.0
二连浩特市,2015,1,0,0.0
二连浩特市,2016,1,0,0.0
二连浩特市,2017,2,0,0.0
二连浩特市,2019,2,0,0.0
二道区,2010,3,0,0.0
二道区,2011,7,0,0.0
二道区,2012,8,0,0.0
二道区,2013,11,0,0.0
二道区,2014,27,0,0.0
二道区,2015,7,0,0.0
二道区,2016,14,0,0.0
二道区,2017,25,0,0.0
二道区,2018,11,0,0.0
二道区,2019,24,0,0.0
二道江区,2010,45,0,0.0
二道江区,2011,39,0,0.0
二道江区,2012,18,0,0.0
二道江区,2013,28,0,0.0
二道江区,2014,23,0,0.0
二道江区,2015,10,0,0.0
二道江区,2016,4,0,0.0
二道江区,2017,7,0,0.0
