县名,年份,月份,火点数量,农业焚烧数量,农业焚烧比例
庄河市,2013,3,1,0,0.0
庄河市,2013,4,8,0,0.0
庄河市,2013,5,2,0,0.0
庄河市,2013,6,1,0,0.0
庄河市,2013,8,1,0,0.0
庄河市,2014,1,1,0,0.0
庄河市,2014,2,1,0,0.0
庄河市,2014,3,10,0,0.0
庄河市,2014,4,5,0,0.0
庄河市,2014,10,1,0,0.0
庄河市,2014,11,5,0,0.0
庄河市,2014,12,1,0,0.0
庄河市,2015,1,3,0,0.0
庄河市,2015,2,8,0,0.0
庄河市,2015,3,11,0,0.0
庄河市,2015,4,11,0,0.0
庄河市,2015,5,1,0,0.0
庄河市,2015,6,2,0,0.0
庄河市,2015,10,1,0,0.0
庄河市,2015,11,1,0,0.0
庄河市,2016,1,7,0,0.0
庄河市,2016,2,4,0,0.0
庄河市,2016,3,12,0,0.0
庄河市,2016,4,16,0,0.0
庄河市,2016,6,2,0,0.0
庄河市,2016,7,2,0,0.0
庄河市,2016,8,1,0,0.0
庄河市,2016,12,1,0,0.0
庄河市,2017,1,4,0,0.0
庄河市,2017,2,10,0,0.0
庄河市,2017,3,13,0,0.0
庄河市,2017,4,14,0,0.0
庄河市,2017,5,2,0,0.0
庄河市,2018,1,2,0,0.0
庄河市,2018,2,11,0,0.0
庄河市,2018,3,10,0,0.0
庄河市,2018,4,6,0,0.0
庄河市,2018,5,1,0,0.0
庄河市,2018,9,3,0,0.0
庄河市,2019,1,1,0,0.0
庄河市,2019,2,10,0,0.0
庄河市,2019,3,7,0,0.0
庄河市,2019,4,17,0,0.0
庄河市,2019,5,5,0,0.0
庄河市,2019,6,1,0,0.0
庄河市,2019,7,1,0,0.0
庄河市,2019,8,1,0,0.0
庄河市,2019,9,1,0,0.0
庄河市,2019,10,1,0,0.0
庄河市,2019,11,2,0,0.0
庄浪县,2012,5,1,0,0.0
庄浪县,2013,2,1,0,0.0
庄浪县,2013,3,1,0,0.0
庄浪县,2013,5,1,0,0.0
庄浪县,2013,7,1,0,0.0
庄浪县,2014,1,2,0,0.0
庄浪县,2014,2,1,0,0.0
庄浪县,2015,1,1,0,0.0
庄浪县,2015,2,3,0,0.0
庄浪县,2015,7,3,0,0.0
庄浪县,2015,8,1,0,0.0
庄浪县,2016,2,3,0,0.0
庄浪县,2016,3,8,0,0.0
庄浪县,2016,5,2,0,0.0
庄浪县,2016,6,3,0,0.0
庄浪县,2016,7,1,0,0.0
庄浪县,2016,12,3,0,0.0
庄浪县,2017,1,1,0,0.0
庄浪县,2017,2,3,0,0.0
庄浪县,2017,5,2,0,0.0
庄浪县,2017,7,1,0,0.0
庄浪县,2017,8,1,0,0.0
庄浪县,2017,12,1,0,0.0
庄浪县,2018,3,2,0,0.0
庄浪县,2018,6,2,0,0.0
庄浪县,2018,8,1,0,0.0
庄浪县,2018,10,1,0,0.0
庄浪县,2018,11,2,0,0.0
庄浪县,2018,12,1,0,0.0
庄浪县,2019,2,5,0,0.0
庄浪县,2019,3,1,0,0.0
庄浪县,2019,4,4,0,0.0
庄浪县,2019,5,1,0,0.0
庆云县,2010,4,1,0,0.0
庆云县,2010,5,2,0,0.0
庆云县,2010,6,6,0,0.0
庆云县,2010,7,3,0,0.0
庆云县,2010,10,1,0,0.0
庆云县,2011,3,3,0,0.0
庆云县,2011,5,2,0,0.0
庆云县,2011,6,4,0,0.0
庆云县,2011,7,2,0,0.0
庆云县,2011,10,4,0,0.0
庆云县,2012,1,2,0,0.0
庆云县,2012,2,3,0,0.0
庆云县,2012,3,2,0,0.0
庆云县,2012,5,4,0,0.0
庆云县,2012,6,7,0,0.0
庆云县,2012,7,1,0,0.0
庆云县,2012,10,7,0,0.0
庆云县,2013,3,5,0,0.0
庆云县,2013,4,1,0,0.0
庆云县,2013,5,1,0,0.0
庆云县,2013,7,2,0,0.0
庆云县,2013,9,1,0,0.0
庆云县,2013,10,6,0,0.0
庆云县,2014,5,5,0,0.0
庆云县,2014,6,6,0,0.0
庆云县,2014,7,7,0,0.0
庆云县,2014,8,2,0,0.0
庆云县,2014,10,2,0,0.0
庆云县,2015,4,1,0,0.0
庆云县,2015,5,3,0,0.0
庆云县,2015,6,10,0,0.0
庆云县,2015,7,5,0,0.0
庆云县,2015,9,1,0,0.0
庆云县,2016,2,5,0,0.0
庆云县,2016,5,5,0,0.0
庆云县,2016,6,10,0,0.0
庆云县,2016,7,5,0,0.0
庆云县,2016,12,1,0,0.0
庆云县,2017,2,1,0,0.0
庆云县,2017,3,1,0,0.0
庆云县,2017,5,3,0,0.0
庆云县,2017,6,9,0,0.0
庆云县,2017,7,4,0,0.0
庆云县,2017,10,1,0,0.0
庆云县,2017,12,1,0,0.0
庆云县,2018,3,1,0,0.0
庆云县,2018,5,6,0,0.0
庆云县,2018,6,3,0,0.0
庆云县,2018,7,10,0,0.0
庆云县,2018,9,1,0,0.0
庆云县,2019,2,1,0,0.0
庆云县,2019,3,2,0,0.0
庆云县,2019,4,1,0,0.0
庆云县,2019,5,3,0,0.0
庆云县,2019,6,7,0,0.0
庆云县,2019,7,8,0,0.0
庆元县,2010,1,2,0,0.0
庆元县,2010,2,1,0,0.0
庆元县,2010,3,1,0,0.0
庆元县,2010,8,5,0,0.0
庆元县,2010,9,2,0,0.0
庆元县,2011,2,7,0,0.0
庆元县,2011,4,3,0,0.0
庆元县,2011,5,2,0,0.0
庆元县,2011,6,1,0,0.0
庆元县,2011,7,1,0,0.0
庆元县,2011,8,3,0,0.0
庆元县,2012,3,8,0,0.0
庆元县,2012,4,3,0,0.0
庆元县,2012,5,1,0,0.0
庆元县,2012,6,2,0,0.0
庆元县,2012,7,2,0,0.0
庆元县,2012,8,1,0,0.0
庆元县,2012,10,1,0,0.0
庆元县,2013,3,2,0,0.0
庆元县,2013,4,3,0,0.0
庆元县,2013,5,1,0,0.0
庆元县,2013,6,1,0,0.0
庆元县,2013,7,11,0,0.0
庆元县,2013,8,8,0,0.0
庆元县,2013,10,1,0,0.0
庆元县,2013,11,1,0,0.0
庆元县,2014,1,1,0,0.0
庆元县,2014,5,2,0,0.0
庆元县,2014,6,1,0,0.0
庆元县,2014,7,11,0,0.0
庆元县,2014,8,5,0,0.0
庆元县,2014,9,2,0,0.0
庆元县,2015,1,6,0,0.0
庆元县,2015,3,1,0,0.0
庆元县,2015,4,1,0,0.0
庆元县,2015,5,4,0,0.0
庆元县,2015,7,1,0,0.0
庆元县,2015,8,1,0,0.0
庆元县,2016,4,2,0,0.0
庆元县,2016,7,1,0,0.0
庆元县,2017,1,2,0,0.0
庆元县,2017,2,6,0,0.0
庆元县,2017,4,3,0,0.0
庆元县,2017,8,3,0,0.0
庆元县,2017,11,1,0,0.0
庆元县,2018,2,2,0,0.0
庆元县,2018,3,5,0,0.0
庆元县,2018,4,3,0,0.0
庆元县,2018,8,2,0,0.0
庆元县,2018,9,4,0,0.0
庆元县,2018,10,5,0,0.0
庆元县,2019,3,1,0,0.0
庆元县,2019,4,3,0,0.0
庆元县,2019,6,2,0,0.0
庆元县,2019,7,2,0,0.0
庆元县,2019,8,2,0,0.0
庆元县,2019,12,3,0,0.0
庆城县,2011,3,4,0,0.0
庆城县,2011,7,1,0,0.0
庆城县,2012,5,1,0,0.0
庆城县,2012,7,4,0,0.0
庆城县,2013,3,1,0,0.0
庆城县,2014,7,1,0,0.0
庆城县,2015,7,1,0,0.0
庆城县,2016,3,1,0,0.0
庆城县,2016,6,1,0,0.0
庆城县,2017,11,2,0,0.0
庆城县,2018,5,1,0,0.0
庆城县,2018,6,1,0,0.0
庆城县,2018,8,1,0,0.0
庆城县,2019,2,4,0,0.0
庆城县,2019,3,3,0,0.0
庆城县,2019,4,8,0,0.0
庆城县,2019,5,1,0,0.0
庆城县,2019,7,1,0,0.0
庆安县,2010,4,14,0,0.0
庆安县,2010,5,1,0,0.0
庆安县,2010,9,5,0,0.0
庆安县,2010,10,20,1,0.05
庆安县,2011,3,21,0,0.0
庆安县,2011,4,7,0,0.0
庆安县,2011,6,2,0,0.0
庆安县,2011,8,2,0,0.0
庆安县,2011,9,10,0,0.0
庆安县,2011,10,38,4,0.10526315789473684
庆安县,2011,11,1,0,0.0
庆安县,2012,3,6,0,0.0
庆安县,2012,4,19,0,0.0
庆安县,2012,5,2,0,0.0
庆安县,2012,6,2,0,0.0
庆安县,2012,7,2,0,0.0
庆安县,2012,8,3,0,0.0
庆安县,2012,9,2,0,0.0
庆安县,2013,3,1,0,0.0
庆安县,2013,4,63,0,0.0
庆安县,2013,5,24,0,0.0
庆安县,2013,6,2,0,0.0
庆安县,2013,9,5,0,0.0
庆安县,2013,10,9,0,0.0
庆安县,2014,3,83,0,0.0
庆安县,2014,4,101,0,0.0
庆安县,2014,6,1,0,0.0
庆安县,2014,9,1,0,0.0
庆安县,2014,10,41,2,0.04878048780487805
庆安县,2014,11,71,0,0.0
庆安县,2015,3,39,0,0.0
庆安县,2015,4,59,0,0.0
庆安县,2015,5,7,0,0.0
庆安县,2015,7,1,0,0.0
庆安县,2015,9,1,0,0.0
庆安县,2015,10,40,0,0.0
庆安县,2015,11,39,0,0.0
庆安县,2016,3,138,0,0.0
庆安县,2016,4,23,0,0.0
庆安县,2016,5,1,0,0.0
庆安县,2016,6,1,0,0.0
庆安县,2016,7,2,0,0.0
庆安县,2016,8,1,0,0.0
庆安县,2016,10,18,1,0.05555555555555555
庆安县,2016,11,32,0,0.0
庆安县,2017,3,52,0,0.0
庆安县,2017,4,161,0,0.0
庆安县,2017,5,12,0,0.0
庆安县,2017,6,1,0,0.0
庆安县,2017,10,120,9,0.075
庆安县,2017,11,15,0,0.0
庆安县,2018,3,113,0,0.0
庆安县,2018,4,10,0,0.0
庆安县,2018,5,3,0,0.0
庆安县,2018,6,1,0,0.0
庆安县,2018,7,1,0,0.0
庆安县,2018,9,3,0,0.0
庆安县,2019,2,111,0,0.0
庆安县,2019,3,10,0,0.0
庆安县,2019,4,17,0,0.0
庆安县,2019,8,1,0,0.0
庐山区,2010,6,2,0,0.0
庐山区,2011,2,2,0,0.0
庐山区,2011,3,2,0,0.0
庐山区,2011,4,1,0,0.0
庐山区,2012,4,1,0,0.0
庐山区,2012,8,2,0,0.0
庐山区,2013,3,1,0,0.0
庐山区,2013,4,1,0,0.0
庐山区,2013,5,1,0,0.0
庐山区,2013,8,1,0,0.0
庐山区,2014,1,4,0,0.0
庐山区,2016,2,1,0,0.0
庐山区,2016,4,2,0,0.0
庐山区,2016,8,3,0,0.0
庐山区,2017,2,1,0,0.0
庐江县,2010,1,3,0,0.0
庐江县,2010,2,4,0,0.0
庐江县,2010,3,11,0,0.0
庐江县,2010,4,1,0,0.0
庐江县,2010,5,1,0,0.0
庐江县,2010,6,6,0,0.0
庐江县,2010,8,1,0,0.0
庐江县,2010,10,6,0,0.0
庐江县,2010,11,24,0,0.0
庐江县,2010,12,24,0,0.0
庐江县,2011,2,9,0,0.0
庐江县,2011,3,6,0,0.0
庐江县,2011,5,3,0,0.0
庐江县,2011,6,18,0,0.0
庐江县,2011,8,2,0,0.0
庐江县,2011,9,1,0,0.0
庐江县,2011,10,4,0,0.0
庐江县,2011,11,28,0,0.0
庐江县,2011,12,3,0,0.0
庐江县,2012,3,12,0,0.0
庐江县,2012,4,6,0,0.0
庐江县,2012,5,23,0,0.0
庐江县,2012,6,9,0,0.0
庐江县,2012,7,6,0,0.0
庐江县,2012,9,1,0,0.0
庐江县,2012,10,4,0,0.0
庐江县,2012,11,19,0,0.0
庐江县,2013,1,1,0,0.0
庐江县,2013,3,3,0,0.0
庐江县,2013,4,6,0,0.0
庐江县,2013,5,10,0,0.0
庐江县,2013,6,7,0,0.0
庐江县,2013,7,4,0,0.0
庐江县,2013,8,5,0,0.0
庐江县,2013,10,25,0,0.0
庐江县,2013,11,56,0,0.0
庐江县,2013,12,41,0,0.0
庐江县,2014,1,25,0,0.0
庐江县,2014,2,1,0,0.0
庐江县,2014,3,3,0,0.0
庐江县,2014,4,5,0,0.0
庐江县,2014,5,5,0,0.0
庐江县,2014,6,6,0,0.0
庐江县,2014,7,3,0,0.0
庐江县,2014,8,4,0,0.0
庐江县,2014,12,7,0,0.0
庐江县,2015,1,4,0,0.0
庐江县,2015,2,6,0,0.0
庐江县,2015,3,3,0,0.0
庐江县,2015,5,5,0,0.0
庐江县,2015,7,6,0,0.0
庐江县,2015,8,1,0,0.0
庐江县,2015,12,3,0,0.0
庐江县,2016,1,2,0,0.0
庐江县,2016,2,10,0,0.0
庐江县,2016,3,1,0,0.0
庐江县,2016,4,4,0,0.0
庐江县,2016,5,5,0,0.0
庐江县,2016,6,1,0,0.0
庐江县,2016,7,1,0,0.0
庐江县,2016,8,3,0,0.0
庐江县,2016,9,1,0,0.0
庐江县,2016,12,7,0,0.0
庐江县,2017,1,5,0,0.0
庐江县,2017,2,14,0,0.0
庐江县,2017,3,5,0,0.0
庐江县,2017,7,1,0,0.0
庐江县,2017,8,4,0,0.0
庐江县,2017,9,2,0,0.0
庐江县,2017,10,3,0,0.0
庐江县,2017,11,1,0,0.0
庐江县,2017,12,20,0,0.0
庐江县,2018,2,1,0,0.0
庐江县,2018,3,7,0,0.0
庐江县,2018,4,1,0,0.0
庐江县,2018,6,1,0,0.0
庐江县,2018,7,3,0,0.0
庐江县,2018,8,3,0,0.0
庐江县,2018,11,2,0,0.0
庐江县,2018,12,2,0,0.0
庐江县,2019,1,1,0,0.0
庐江县,2019,2,1,0,0.0
庐江县,2019,3,3,0,0.0
庐江县,2019,4,6,0,0.0
庐江县,2019,5,3,0,0.0
庐江县,2019,7,3,0,0.0
庐江县,2019,8,2,0,0.0
庐江县,2019,9,1,0,0.0
庐江县,2019,10,2,0,0.0
庐江县,2019,11,9,0,0.0
庐江县,2019,12,15,0,0.0
庐阳区,2010,5,3,0,0.0
庐阳区,2010,6,2,0,0.0
庐阳区,2010,8,3,0,0.0
庐阳区,2010,11,1,0,0.0
庐阳区,2011,4,1,0,0.0
庐阳区,2011,5,3,0,0.0
庐阳区,2011,8,1,0,0.0
庐阳区,2012,4,1,0,0.0
庐阳区,2012,5,1,0,0.0
庐阳区,2012,6,2,0,0.0
庐阳区,2012,7,1,0,0.0
庐阳区,2012,8,1,0,0.0
庐阳区,2013,4,3,0,0.0
庐阳区,2013,5,3,0,0.0
庐阳区,2013,6,2,0,0.0
庐阳区,2013,7,1,0,0.0
庐阳区,2013,8,4,0,0.0
庐阳区,2013,12,2,0,0.0
庐阳区,2014,1,1,0,0.0
庐阳区,2014,4,2,0,0.0
庐阳区,2014,5,2,0,0.0
庐阳区,2014,7,4,0,0.0
庐阳区,2015,5,3,0,0.0
庐阳区,2015,7,3,0,0.0
庐阳区,2015,8,1,0,0.0
庐阳区,2015,10,1,0,0.0
庐阳区,2016,4,1,0,0.0
庐阳区,2016,7,2,0,0.0
庐阳区,2017,6,1,0,0.0
庐阳区,2017,7,2,0,0.0
庐阳区,2017,8,2,0,0.0
庐阳区,2018,8,1,0,0.0
庐阳区,2019,8,2,0,0.0
库伦旗,2011,3,8,0,0.0
库伦旗,2011,4,2,0,0.0
库伦旗,2011,10,1,0,0.0
库伦旗,2012,2,1,0,0.0
库伦旗,2012,3,2,0,0.0
库伦旗,2012,4,6,0,0.0
库伦旗,2013,3,9,0,0.0
库伦旗,2013,4,1,0,0.0
库伦旗,2013,10,4,0,0.0
库伦旗,2013,11,1,0,0.0
库伦旗,2014,2,11,0,0.0
库伦旗,2014,3,43,0,0.0
库伦旗,2014,10,16,0,0.0
库伦旗,2014,11,5,0,0.0
库伦旗,2015,3,26,0,0.0
库伦旗,2015,4,2,0,0.0
库伦旗,2015,10,1,0,0.0
库伦旗,2016,3,4,0,0.0
库伦旗,2016,4,1,0,0.0
库伦旗,2016,10,6,0,0.0
库伦旗,2017,2,1,0,0.0
库伦旗,2017,3,2,0,0.0
库伦旗,2018,9,1,0,0.0
库伦旗,2018,10,1,0,0.0
库伦旗,2019,2,4,0,0.0
库伦旗,2019,3,1,0,0.0
库伦旗,2019,4,2,0,0.0
库伦旗,2019,8,1,0,0.0
库伦旗,2019,10,1,0,0.0
库伦旗,2019,11,1,0,0.0
库尔勒市,2010,3,2,0,0.0
库尔勒市,2010,12,1,0,0.0
库尔勒市,2011,3,2,0,0.0
库尔勒市,2011,7,2,0,0.0
库尔勒市,2011,11,1,0,0.0
库尔勒市,2012,3,3,0,0.0
库尔勒市,2012,5,3,0,0.0
库尔勒市,2012,8,1,0,0.0
库尔勒市,2012,9,7,0,0.0
库尔勒市,2012,10,1,0,0.0
库尔勒市,2013,3,9,0,0.0
库尔勒市,2013,11,5,0,0.0
库尔勒市,2014,1,2,0,0.0
库尔勒市,2014,2,10,0,0.0
库尔勒市,2014,3,6,0,0.0
库尔勒市,2014,6,5,0,0.0
库尔勒市,2014,7,1,0,0.0
库尔勒市,2015,3,19,0,0.0
库尔勒市,2015,5,3,0,0.0
库尔勒市,2015,6,3,0,0.0
库尔勒市,2015,8,1,0,0.0
库尔勒市,2015,10,1,0,0.0
库尔勒市,2015,11,1,0,0.0
库尔勒市,2016,3,2,0,0.0
库尔勒市,2016,6,1,0,0.0
库尔勒市,2016,10,1,0,0.0
库尔勒市,2017,3,3,0,0.0
库尔勒市,2017,6,2,0,0.0
库尔勒市,2017,11,2,0,0.0
库尔勒市,2018,1,2,0,0.0
库尔勒市,2018,2,6,0,0.0
库尔勒市,2018,3,15,0,0.0
库尔勒市,2018,4,1,0,0.0
库尔勒市,2018,6,1,0,0.0
库尔勒市,2018,8,1,0,0.0
库尔勒市,2018,9,1,0,0.0
库尔勒市,2018,10,2,0,0.0
库尔勒市,2018,11,1,0,0.0
库尔勒市,2019,1,3,0,0.0
库尔勒市,2019,2,11,0,0.0
库尔勒市,2019,3,20,0,0.0
库尔勒市,2019,10,2,0,0.0
库尔勒市,2019,11,8,0,0.0
库车县,2010,5,1,0,0.0
库车县,2010,7,7,0,0.0
库车县,2010,8,2,0,0.0
库车县,2010,9,2,0,0.0
库车县,2010,10,5,0,0.0
库车县,2010,11,8,0,0.0
库车县,2011,4,1,0,0.0
库车县,2011,6,5,0,0.0
库车县,2011,7,1,0,0.0
库车县,2011,9,10,0,0.0
库车县,2011,10,6,0,0.0
库车县,2011,11,10,0,0.0
库车县,2011,12,1,0,0.0
库车县,2012,3,1,0,0.0
库车县,2012,4,1,0,0.0
库车县,2012,5,1,0,0.0
库车县,2012,6,1,0,0.0
库车县,2012,7,1,0,0.0
库车县,2012,10,3,0,0.0
库车县,2012,11,3,0,0.0
库车县,2013,3,13,0,0.0
库车县,2013,5,2,0,0.0
库车县,2013,6,4,0,0.0
库车县,2013,8,1,0,0.0
库车县,2013,10,39,0,0.0
库车县,2013,11,2,0,0.0
库车县,2014,5,1,0,0.0
库车县,2014,6,1,0,0.0
库车县,2014,8,1,0,0.0
库车县,2014,9,1,0,0.0
库车县,2014,10,2,0,0.0
库车县,2014,11,2,0,0.0
库车县,2015,6,6,0,0.0
库车县,2015,8,1,0,0.0
库车县,2015,10,3,0,0.0
库车县,2015,11,1,0,0.0
库车县,2016,2,1,0,0.0
库车县,2016,3,1,0,0.0
库车县,2016,7,1,0,0.0
库车县,2016,8,2,0,0.0
库车县,2016,9,1,0,0.0
库车县,2016,10,4,0,0.0
库车县,2016,11,1,0,0.0
库车县,2017,2,2,0,0.0
库车县,2017,3,2,0,0.0
库车县,2017,4,1,0,0.0
库车县,2017,6,2,0,0.0
库车县,2017,7,1,0,0.0
库车县,2017,11,1,0,0.0
库车县,2018,3,1,0,0.0
库车县,2018,7,3,0,0.0
库车县,2018,8,2,0,0.0
库车县,2018,10,6,0,0.0
库车县,2018,12,2,0,0.0
库车县,2019,2,5,0,0.0
库车县,2019,3,3,0,0.0
库车县,2019,4,1,0,0.0
库车县,2019,5,1,0,0.0
库车县,2019,6,1,0,0.0
库车县,2019,9,1,0,0.0
库车县,2019,10,3,0,0.0
库车县,2019,11,1,0,0.0
库车县,2019,12,1,0,0.0
应县,2010,4,2,0,0.0
应县,2010,8,3,0,0.0
应县,2010,9,2,0,0.0
应县,2010,11,1,0,0.0
应县,2011,4,4,0,0.0
应县,2011,8,2,0,0.0
应县,2011,10,3,0,0.0
应县,2012,2,8,0,0.0
应县,2012,3,1,0,0.0
应县,2012,8,1,0,0.0
应县,2012,10,14,0,0.0
应县,2012,11,6,0,0.0
应县,2013,1,1,0,0.0
应县,2013,2,17,0,0.0
应县,2013,3,18,0,0.0
应县,2013,4,2,0,0.0
应县,2013,6,2,0,0.0
应县,2013,7,1,0,0.0
应县,2013,8,4,0,0.0
应县,2013,9,2,0,0.0
应县,2013,10,61,0,0.0
应县,2013,11,31,0,0.0
应县,2013,12,3,0,0.0
应县,2014,2,1,0,0.0
应县,2014,3,6,0,0.0
应县,2014,4,4,0,0.0
应县,2014,5,9,0,0.0
应县,2014,7,1,0,0.0
应县,2014,8,9,0,0.0
应县,2014,9,2,0,0.0
应县,2014,10,8,0,0.0
应县,2014,11,13,0,0.0
应县,2014,12,1,0,0.0
应县,2015,1,3,0,0.0
应县,2015,2,1,0,0.0
应县,2015,3,26,0,0.0
应县,2015,4,10,0,0.0
应县,2015,5,9,0,0.0
应县,2015,6,1,0,0.0
应县,2015,7,4,0,0.0
应县,2015,8,5,0,0.0
应县,2015,9,7,0,0.0
应县,2015,10,29,0,0.0
应县,2015,11,12,0,0.0
应县,2016,3,35,0,0.0
应县,2016,4,6,0,0.0
应县,2016,5,9,0,0.0
应县,2016,6,2,0,0.0
应县,2016,7,1,0,0.0
应县,2016,8,16,0,0.0
应县,2016,9,7,0,0.0
应县,2016,10,21,0,0.0
应县,2016,11,51,0,0.0
应县,2017,1,2,0,0.0
应县,2017,2,20,0,0.0
应县,2017,3,15,0,0.0
应县,2017,4,4,0,0.0
应县,2017,5,5,0,0.0
应县,2017,6,3,0,0.0
应县,2017,7,13,0,0.0
应县,2017,8,7,0,0.0
应县,2017,9,14,0,0.0
应县,2017,10,2,0,0.0
应县,2017,11,6,0,0.0
应县,2017,12,1,0,0.0
应县,2018,2,25,0,0.0
应县,2018,3,14,0,0.0
应县,2018,4,8,0,0.0
应县,2018,5,18,0,0.0
应县,2018,6,1,0,0.0
应县,2018,7,33,0,0.0
应县,2018,8,7,0,0.0
应县,2018,9,9,0,0.0
应县,2018,10,31,0,0.0
应县,2018,11,16,0,0.0
应县,2018,12,1,0,0.0
应县,2019,1,9,0,0.0
应县,2019,2,39,0,0.0
应县,2019,3,23,0,0.0
应县,2019,4,9,0,0.0
应县,2019,5,12,0,0.0
应县,2019,6,2,0,0.0
应县,2019,7,11,0,0.0
应县,2019,8,8,0,0.0
应县,2019,9,9,0,0.0
应县,2019,10,31,0,0.0
应县,2019,11,2,0,0.0
应城市,2010,6,2,0,0.0
应城市,2010,9,1,0,0.0
应城市,2010,10,2,0,0.0
应城市,2010,12,1,0,0.0
应城市,2011,1,4,0,0.0
应城市,2011,2,3,0,0.0
应城市,2011,5,5,0,0.0
应城市,2011,10,3,0,0.0
应城市,2011,11,1,0,0.0
应城市,2011,12,2,0,0.0
应城市,2012,2,1,0,0.0
应城市,2012,3,2,0,0.0
应城市,2012,5,1,0,0.0
应城市,2012,6,1,0,0.0
应城市,2012,9,9,0,0.0
应城市,2012,10,6,0,0.0
应城市,2013,1,1,0,0.0
应城市,2013,5,1,0,0.0
应城市,2013,7,1,0,0.0
应城市,2013,9,1,0,0.0
应城市,2013,10,10,0,0.0
应城市,2013,12,6,0,0.0
应城市,2014,1,3,0,0.0
应城市,2014,5,6,0,0.0
应城市,2014,6,2,0,0.0
应城市,2014,10,7,0,0.0
应城市,2014,11,1,0,0.0
应城市,2015,1,4,0,0.0
应城市,2015,5,1,0,0.0
应城市,2015,8,2,0,0.0
应城市,2015,9,6,0,0.0
应城市,2015,10,11,0,0.0
应城市,2016,2,3,0,0.0
应城市,2016,4,1,0,0.0
应城市,2016,5,3,0,0.0
应城市,2016,6,1,0,0.0
应城市,2016,7,3,0,0.0
应城市,2016,12,12,0,0.0
应城市,2017,1,2,0,0.0
应城市,2017,2,1,0,0.0
应城市,2017,3,2,0,0.0
应城市,2017,5,6,0,0.0
应城市,2017,7,2,0,0.0
应城市,2017,12,13,0,0.0
应城市,2018,1,1,0,0.0
应城市,2018,2,3,0,0.0
应城市,2018,7,3,0,0.0
应城市,2018,10,18,0,0.0
应城市,2018,11,7,0,0.0
应城市,2018,12,9,0,0.0
应城市,2019,1,16,0,0.0
应城市,2019,3,10,0,0.0
应城市,2019,10,3,0,0.0
应城市,2019,11,13,0,0.0
应城市,2019,12,11,0,0.0
府谷县,2010,7,2,0,0.0
府谷县,2010,11,1,0,0.0
府谷县,2011,3,3,0,0.0
府谷县,2011,4,5,0,0.0
府谷县,2012,4,7,0,0.0
府谷县,2012,8,1,0,0.0
府谷县,2013,3,5,0,0.0
府谷县,2013,4,3,0,0.0
府谷县,2013,5,1,0,0.0
府谷县,2014,1,11,0,0.0
府谷县,2014,3,17,0,0.0
府谷县,2014,4,1,0,0.0
府谷县,2014,6,1,0,0.0
府谷县,2014,7,2,0,0.0
府谷县,2014,10,8,0,0.0
府谷县,2015,2,7,0,0.0
府谷县,2015,3,6,0,0.0
府谷县,2015,4,1,0,0.0
府谷县,2015,7,2,0,0.0
府谷县,2015,8,2,0,0.0
府谷县,2015,10,4,0,0.0
府谷县,2016,3,4,0,0.0
府谷县,2016,4,2,0,0.0
府谷县,2016,6,3,0,0.0
府谷县,2017,1,2,0,0.0
府谷县,2017,3,5,0,0.0
府谷县,2017,4,4,0,0.0
府谷县,2017,10,2,0,0.0
府谷县,2017,11,2,0,0.0
府谷县,2018,1,1,0,0.0
府谷县,2018,2,4,0,0.0
府谷县,2018,3,15,0,0.0
府谷县,2018,4,5,0,0.0
府谷县,2018,7,1,0,0.0
府谷县,2018,10,3,0,0.0
府谷县,2018,11,1,0,0.0
府谷县,2018,12,1,0,0.0
府谷县,2019,1,1,0,0.0
府谷县,2019,2,11,0,0.0
府谷县,2019,3,28,0,0.0
府谷县,2019,4,9,0,0.0
府谷县,2019,8,1,0,0.0
府谷县,2019,10,1,0,0.0
康乐县,2010,2,1,0,0.0
康乐县,2014,3,2,0,0.0
康乐县,2014,9,1,0,0.0
康乐县,2015,3,2,0,0.0
康乐县,2016,2,3,0,0.0
康乐县,2016,4,1,0,0.0
康乐县,2016,5,1,0,0.0
康乐县,2017,9,1,0,0.0
康乐县,2018,4,1,0,0.0
康乐县,2018,6,4,0,0.0
康乐县,2018,12,1,0,0.0
康乐县,2019,2,1,0,0.0
康乐县,2019,3,1,0,0.0
康乐县,2019,5,1,0,0.0
康乐县,2019,6,1,0,0.0
康乐县,2019,7,1,0,0.0
康保县,2010,8,1,0,0.0
康保县,2010,9,1,0,0.0
康保县,2010,10,1,0,0.0
康保县,2011,9,1,0,0.0
康保县,2011,10,1,0,0.0
康保县,2012,4,1,0,0.0
康保县,2012,5,1,0,0.0
康保县,2012,8,1,0,0.0
康保县,2012,10,5,0,0.0
康保县,2013,7,1,0,0.0
康保县,2013,8,1,0,0.0
康保县,2013,9,2,0,0.0
康保县,2013,10,11,0,0.0
康保县,2014,3,4,0,0.0
康保县,2014,4,4,0,0.0
康保县,2014,5,1,0,0.0
康保县,2014,7,2,0,0.0
康保县,2015,5,1,0,0.0
康保县,2015,8,2,0,0.0
康保县,2016,4,2,0,0.0
康保县,2016,7,1,0,0.0
康保县,2016,8,5,0,0.0
康保县,2016,9,1,0,0.0
康保县,2017,4,2,0,0.0
康保县,2017,5,3,0,0.0
康保县,2017,7,2,0,0.0
康保县,2017,9,2,0,0.0
康保县,2018,6,1,0,0.0
康保县,2018,7,1,0,0.0
康保县,2019,3,5,0,0.0
康保县,2019,4,3,0,0.0
康保县,2019,5,1,0,0.0
