code,year,fire_count
130731.0,2014,18
130731.0,2015,29
130731.0,2016,28
130731.0,2017,41
130731.0,2018,52
130731.0,2019,63
130732.0,2010,5
130732.0,2011,16
130732.0,2012,32
130732.0,2013,15
130732.0,2014,17
130732.0,2015,11
130732.0,2016,17
130732.0,2017,16
130732.0,2018,12
130732.0,2019,21
130733.0,2011,2
130733.0,2012,6
130733.0,2013,1
130733.0,2014,11
130733.0,2015,3
130733.0,2016,3
130733.0,2017,7
130733.0,2018,3
130733.0,2019,4
130802.0,2010,7
130802.0,2011,21
130802.0,2012,4
130802.0,2013,7
130802.0,2014,5
130802.0,2015,3
130802.0,2016,7
130802.0,2017,9
130802.0,2018,4
130802.0,2019,3
130803.0,2010,16
130803.0,2011,28
130803.0,2012,14
130803.0,2013,17
130803.0,2014,22
130803.0,2015,9
130803.0,2016,13
130803.0,2017,7
130803.0,2018,10
130803.0,2019,7
130804.0,2010,2
130804.0,2011,2
130804.0,2012,7
130804.0,2014,1
130804.0,2015,1
130804.0,2017,3
130804.0,2018,2
130804.0,2019,3
130821.0,2010,17
130821.0,2011,32
130821.0,2012,29
130821.0,2013,19
130821.0,2014,15
130821.0,2015,24
130821.0,2016,27
130821.0,2017,22
130821.0,2018,10
130821.0,2019,13
130822.0,2010,6
130822.0,2011,14
130822.0,2012,6
130822.0,2013,5
130822.0,2014,6
130822.0,2015,9
130822.0,2016,6
130822.0,2017,2
130822.0,2018,2
130822.0,2019,3
130823.0,2010,12
130823.0,2011,31
130823.0,2012,34
130823.0,2013,11
130823.0,2014,31
130823.0,2015,18
130823.0,2016,29
130823.0,2017,32
130823.0,2018,15
130823.0,2019,32
130824.0,2010,19
130824.0,2011,38
130824.0,2012,31
130824.0,2013,31
130824.0,2014,20
130824.0,2015,15
130824.0,2016,15
130824.0,2017,17
130824.0,2018,20
130824.0,2019,9
130825.0,2010,5
130825.0,2011,16
130825.0,2012,17
130825.0,2013,12
130825.0,2014,28
130825.0,2015,9
130825.0,2016,18
130825.0,2017,30
130825.0,2018,13
130825.0,2019,8
130826.0,2010,5
130826.0,2011,9
130826.0,2012,13
130826.0,2013,14
130826.0,2014,26
130826.0,2015,23
130826.0,2016,27
130826.0,2017,20
130826.0,2018,9
130826.0,2019,16
130827.0,2010,15
130827.0,2011,21
130827.0,2012,19
130827.0,2013,9
130827.0,2014,13
130827.0,2015,20
130827.0,2016,19
130827.0,2017,5
130827.0,2018,3
130827.0,2019,8
130828.0,2010,5
130828.0,2011,7
130828.0,2012,4
130828.0,2013,7
130828.0,2014,6
130828.0,2015,11
130828.0,2016,3
130828.0,2017,5
130828.0,2018,1
130828.0,2019,13
130902.0,2010,4
130902.0,2011,7
130902.0,2012,2
130902.0,2013,6
130902.0,2015,2
130902.0,2016,3
130902.0,2017,3
130902.0,2018,4
130902.0,2019,6
130903.0,2010,2
130903.0,2011,1
130903.0,2012,1
130903.0,2013,1
130903.0,2014,6
130903.0,2015,4
130903.0,2016,10
130903.0,2017,8
130903.0,2018,13
130903.0,2019,19
130921.0,2010,15
130921.0,2011,27
130921.0,2012,22
130921.0,2013,29
130921.0,2014,13
130921.0,2015,15
130921.0,2016,35
130921.0,2017,38
130921.0,2018,52
130921.0,2019,80
130922.0,2010,9
130922.0,2011,18
130922.0,2012,16
130922.0,2013,22
130922.0,2014,16
130922.0,2015,25
130922.0,2016,32
130922.0,2017,34
130922.0,2018,50
130922.0,2019,45
130923.0,2010,15
130923.0,2011,8
130923.0,2012,10
130923.0,2013,16
130923.0,2014,18
130923.0,2015,12
130923.0,2016,16
130923.0,2017,42
130923.0,2018,19
130923.0,2019,20
130924.0,2010,1
130924.0,2011,5
130924.0,2012,12
130924.0,2013,13
130924.0,2014,5
130924.0,2015,16
130924.0,2016,10
130924.0,2017,17
130924.0,2018,13
130924.0,2019,36
130925.0,2010,15
130925.0,2011,21
130925.0,2012,16
130925.0,2013,17
130925.0,2014,14
130925.0,2015,9
130925.0,2016,11
130925.0,2017,33
130925.0,2018,15
130925.0,2019,60
130926.0,2011,6
130926.0,2012,20
130926.0,2013,34
130926.0,2014,14
130926.0,2015,7
130926.0,2016,16
130926.0,2017,14
130926.0,2018,11
130926.0,2019,11
130927.0,2010,6
130927.0,2011,7
130927.0,2012,11
130927.0,2013,11
130927.0,2014,16
130927.0,2015,17
130927.0,2016,16
130927.0,2017,43
130927.0,2018,33
130927.0,2019,51
130928.0,2010,6
130928.0,2011,10
130928.0,2012,11
130928.0,2013,16
130928.0,2014,10
130928.0,2015,34
130928.0,2016,38
130928.0,2017,32
130928.0,2018,22
130928.0,2019,26
130929.0,2010,12
130929.0,2011,8
130929.0,2012,9
130929.0,2013,12
130929.0,2014,15
130929.0,2015,14
130929.0,2016,15
130929.0,2017,25
130929.0,2018,43
130929.0,2019,17
130930.0,2010,16
130930.0,2011,18
130930.0,2012,16
130930.0,2013,18
130930.0,2014,20
130930.0,2015,14
130930.0,2016,21
130930.0,2017,29
130930.0,2018,9
130930.0,2019,44
130981.0,2010,7
130981.0,2011,8
130981.0,2012,12
130981.0,2013,10
130981.0,2014,2
130981.0,2015,8
130981.0,2016,18
130981.0,2017,14
130981.0,2018,44
130981.0,2019,29
130982.0,2010,36
130982.0,2011,34
130982.0,2012,32
130982.0,2013,64
130982.0,2014,35
130982.0,2015,33
130982.0,2016,91
130982.0,2017,44
130982.0,2018,75
130982.0,2019,48
130983.0,2010,23
130983.0,2011,22
130983.0,2012,31
130983.0,2013,44
130983.0,2014,54
130983.0,2015,59
130983.0,2016,43
130983.0,2017,51
130983.0,2018,57
130983.0,2019,120
130984.0,2010,14
130984.0,2011,16
130984.0,2012,19
130984.0,2013,42
130984.0,2014,16
130984.0,2015,28
130984.0,2016,42
130984.0,2017,32
130984.0,2018,65
130984.0,2019,39
131002.0,2010,4
131002.0,2011,10
131002.0,2012,26
131002.0,2013,16
131002.0,2014,12
131002.0,2015,6
131002.0,2016,21
131002.0,2017,24
131002.0,2018,12
131002.0,2019,13
131003.0,2010,13
131003.0,2011,11
131003.0,2012,17
131003.0,2013,10
131003.0,2014,10
131003.0,2015,9
131003.0,2016,21
131003.0,2017,28
131003.0,2018,17
131003.0,2019,42
131022.0,2010,2
131022.0,2011,11
131022.0,2012,10
131022.0,2013,12
131022.0,2014,5
131022.0,2015,30
131022.0,2016,37
131022.0,2017,23
131022.0,2018,27
131022.0,2019,26
131023.0,2010,14
131023.0,2011,14
131023.0,2012,18
131023.0,2013,23
131023.0,2014,14
131023.0,2015,19
131023.0,2016,32
131023.0,2017,42
131023.0,2018,22
131023.0,2019,45
131024.0,2010,40
131024.0,2011,48
131024.0,2012,29
131024.0,2013,41
131024.0,2014,47
131024.0,2015,31
131024.0,2016,51
131024.0,2017,42
131024.0,2018,48
131024.0,2019,56
131025.0,2010,9
131025.0,2011,9
131025.0,2012,9
131025.0,2013,27
131025.0,2014,9
131025.0,2015,16
131025.0,2016,40
131025.0,2017,41
131025.0,2018,73
131025.0,2019,71
131026.0,2010,64
131026.0,2011,56
131026.0,2012,54
131026.0,2013,128
131026.0,2014,106
131026.0,2015,59
131026.0,2016,91
131026.0,2017,95
131026.0,2018,97
131026.0,2019,54
131028.0,2010,2
131028.0,2011,4
131028.0,2012,11
131028.0,2013,5
131028.0,2014,4
131028.0,2015,4
131028.0,2016,10
131028.0,2017,16
131028.0,2018,7
131028.0,2019,10
131081.0,2010,47
131081.0,2011,54
131081.0,2012,67
131081.0,2013,117
131081.0,2014,77
131081.0,2015,59
131081.0,2016,106
131081.0,2017,105
131081.0,2018,134
131081.0,2019,100
131082.0,2010,30
131082.0,2011,30
131082.0,2012,37
131082.0,2013,16
131082.0,2014,27
131082.0,2015,24
131082.0,2016,21
131082.0,2017,15
131082.0,2018,8
131082.0,2019,33
131102.0,2010,56
131102.0,2011,70
131102.0,2012,58
131102.0,2013,62
131102.0,2014,73
131102.0,2015,41
131102.0,2016,115
131102.0,2017,107
131102.0,2018,73
131102.0,2019,33
131121.0,2010,18
131121.0,2011,23
131121.0,2012,19
131121.0,2013,19
131121.0,2014,47
131121.0,2015,30
131121.0,2016,42
131121.0,2017,43
131121.0,2018,31
131121.0,2019,29
131122.0,2010,19
131122.0,2011,21
131122.0,2012,26
131122.0,2013,36
131122.0,2014,28
131122.0,2015,39
131122.0,2016,67
131122.0,2017,55
131122.0,2018,66
131122.0,2019,23
131123.0,2010,1
131123.0,2011,2
131123.0,2012,20
131123.0,2013,30
131123.0,2014,20
131123.0,2015,18
131123.0,2016,48
131123.0,2017,37
131123.0,2018,21
131123.0,2019,22
131124.0,2010,3
131124.0,2011,8
131124.0,2012,13
131124.0,2013,14
131124.0,2014,12
131124.0,2015,18
131124.0,2016,37
131124.0,2017,33
131124.0,2018,25
131124.0,2019,16
131125.0,2010,6
131125.0,2011,19
131125.0,2012,19
131125.0,2013,26
131125.0,2014,36
131125.0,2015,31
131125.0,2016,65
131125.0,2017,48
131125.0,2018,42
131125.0,2019,38
131126.0,2010,19
131126.0,2011,32
131126.0,2012,29
131126.0,2013,52
131126.0,2014,51
131126.0,2015,50
131126.0,2016,67
131126.0,2017,56
131126.0,2018,25
131126.0,2019,54
131127.0,2010,62
131127.0,2011,57
131127.0,2012,67
131127.0,2013,72
131127.0,2014,35
131127.0,2015,71
131127.0,2016,112
131127.0,2017,71
131127.0,2018,56
131127.0,2019,60
131128.0,2010,18
131128.0,2011,12
131128.0,2012,15
131128.0,2013,25
131128.0,2014,10
131128.0,2015,25
131128.0,2016,33
131128.0,2017,29
131128.0,2018,27
131128.0,2019,20
131181.0,2010,14
131181.0,2011,18
131181.0,2012,13
131181.0,2013,22
131181.0,2014,34
131181.0,2015,16
131181.0,2016,44
131181.0,2017,30
131181.0,2018,26
131181.0,2019,21
131182.0,2010,22
131182.0,2011,34
131182.0,2012,97
131182.0,2013,108
131182.0,2014,28
131182.0,2015,18
131182.0,2016,37
131182.0,2017,45
131182.0,2018,28
131182.0,2019,27
140105.0,2010,11
140105.0,2011,7
140105.0,2012,18
140105.0,2013,12
140105.0,2014,9
140105.0,2015,9
140105.0,2016,4
140105.0,2017,13
140105.0,2018,13
140105.0,2019,8
140106.0,2013,2
140107.0,2010,4
140107.0,2012,2
140107.0,2015,5
140107.0,2016,2
140107.0,2017,7
140107.0,2018,4
140107.0,2019,10
140108.0,2010,29
140108.0,2011,8
140108.0,2012,13
140108.0,2013,13
140108.0,2014,18
140108.0,2015,33
140108.0,2016,25
140108.0,2017,25
140108.0,2018,22
140108.0,2019,22
140109.0,2010,11
140109.0,2011,3
140109.0,2012,12
140109.0,2013,17
140109.0,2014,10
140109.0,2015,17
140109.0,2016,7
140109.0,2017,8
140109.0,2018,5
140109.0,2019,4
140110.0,2010,3
140110.0,2011,4
140110.0,2012,9
140110.0,2013,20
140110.0,2014,12
140110.0,2015,10
140110.0,2016,11
140110.0,2017,10
140110.0,2018,8
140110.0,2019,5
140121.0,2010,28
140121.0,2011,20
140121.0,2012,35
140121.0,2013,34
140121.0,2014,40
140121.0,2015,31
140121.0,2016,33
140121.0,2017,47
140121.0,2018,72
140121.0,2019,39
140122.0,2010,1
140122.0,2011,17
140122.0,2012,19
140122.0,2013,31
140122.0,2014,31
140122.0,2015,27
140122.0,2016,30
140122.0,2017,24
140122.0,2018,33
140122.0,2019,34
140123.0,2010,1
140123.0,2011,1
140123.0,2012,7
140123.0,2013,3
140123.0,2014,3
140123.0,2015,2
140123.0,2016,4
140123.0,2017,7
140123.0,2018,8
140123.0,2019,5
140181.0,2010,19
140181.0,2011,17
140181.0,2012,22
140181.0,2013,25
140181.0,2014,14
140181.0,2015,3
140181.0,2016,3
140181.0,2017,3
140181.0,2018,8
140181.0,2019,10
140202.0,2011,1
140202.0,2013,2
140202.0,2014,2
140202.0,2015,5
140202.0,2016,4
140202.0,2017,2
140202.0,2018,2
140202.0,2019,1
140211.0,2010,11
140211.0,2011,7
140211.0,2012,10
140211.0,2013,34
140211.0,2014,18
140211.0,2015,11
140211.0,2016,13
140211.0,2017,7
140211.0,2018,31
140211.0,2019,46
140212.0,2010,1
140212.0,2011,1
140212.0,2012,6
140212.0,2013,4
140212.0,2014,7
140212.0,2015,8
140212.0,2016,5
140212.0,2017,12
140212.0,2018,12
140212.0,2019,12
140221.0,2010,4
140221.0,2011,14
140221.0,2012,25
140221.0,2013,40
140221.0,2014,19
140221.0,2015,39
140221.0,2016,65
140221.0,2017,85
140221.0,2018,60
140221.0,2019,102
140222.0,2010,2
140222.0,2011,9
140222.0,2012,20
140222.0,2013,61
140222.0,2014,15
140222.0,2015,29
140222.0,2016,65
140222.0,2017,58
140222.0,2018,41
140222.0,2019,85
140223.0,2010,4
140223.0,2011,10
140223.0,2012,16
140223.0,2013,22
140223.0,2014,12
140223.0,2015,19
140223.0,2016,20
140223.0,2017,37
140223.0,2018,26
140223.0,2019,39
140224.0,2010,1
140224.0,2012,35
140224.0,2014,7
140224.0,2015,2
140224.0,2016,1
140224.0,2017,5
140224.0,2018,7
140224.0,2019,4
140225.0,2010,21
140225.0,2011,34
140225.0,2012,62
140225.0,2013,139
140225.0,2014,49
140225.0,2015,93
140225.0,2016,108
140225.0,2017,75
140225.0,2018,107
140225.0,2019,138
140226.0,2010,1
140226.0,2011,1
140226.0,2012,6
140226.0,2013,15
140226.0,2014,8
140226.0,2015,6
140226.0,2016,3
140226.0,2017,5
140226.0,2018,2
140226.0,2019,6
140227.0,2010,3
140227.0,2011,6
140227.0,2012,8
140227.0,2013,40
140227.0,2014,15
140227.0,2015,16
140227.0,2016,17
140227.0,2017,35
140227.0,2018,52
140227.0,2019,54
140302.0,2016,2
140303.0,2010,1
140303.0,2011,4
140303.0,2014,1
140303.0,2015,1
140303.0,2017,1
140311.0,2010,9
140311.0,2011,36
140311.0,2012,16
140311.0,2013,22
140311.0,2014,27
140311.0,2015,12
140311.0,2016,4
140311.0,2017,9
140311.0,2018,5
140311.0,2019,28
140321.0,2010,32
140321.0,2011,24
140321.0,2012,29
140321.0,2013,44
140321.0,2014,38
140321.0,2015,15
140321.0,2016,41
140321.0,2017,17
140321.0,2018,26
140321.0,2019,39
140322.0,2010,8
140322.0,2011,16
140322.0,2012,48
140322.0,2013,70
140322.0,2014,60
140322.0,2015,43
140322.0,2016,42
140322.0,2017,43
140322.0,2018,34
140322.0,2019,33
140402.0,2010,4
140402.0,2011,2
140402.0,2013,1
140402.0,2014,11
140402.0,2015,5
140402.0,2016,4
140402.0,2017,4
140402.0,2018,5
140402.0,2019,5
140411.0,2010,17
140411.0,2011,17
140411.0,2012,21
140411.0,2013,26
140411.0,2014,27
140411.0,2015,18
140411.0,2016,17
140411.0,2017,36
140411.0,2018,44
140411.0,2019,21
140421.0,2010,15
140421.0,2011,11
140421.0,2012,28
140421.0,2013,72
140421.0,2014,33
140421.0,2015,37
140421.0,2016,33
140421.0,2017,56
140421.0,2018,65
140421.0,2019,21
140423.0,2010,13
140423.0,2011,25
140423.0,2012,22
140423.0,2013,45
140423.0,2014,34
140423.0,2015,18
140423.0,2016,15
140423.0,2017,34
140423.0,2018,54
140423.0,2019,39
140424.0,2010,49
140424.0,2011,48
140424.0,2012,49
140424.0,2013,123
140424.0,2014,71
140424.0,2015,72
140424.0,2016,64
140424.0,2017,67
140424.0,2018,90
140424.0,2019,38
140425.0,2011,12
140425.0,2012,2
140425.0,2013,12
140425.0,2014,11
140425.0,2015,12
140425.0,2016,8
140425.0,2017,15
140425.0,2018,10
140426.0,2010,12
140426.0,2011,14
140426.0,2012,10
140426.0,2013,19
140426.0,2014,5
140426.0,2015,12
140426.0,2016,12
140426.0,2017,12
140426.0,2018,13
140426.0,2019,11
140427.0,2010,20
140427.0,2011,65
140427.0,2012,18
140427.0,2013,34
140427.0,2014,17
140427.0,2015,24
140427.0,2016,21
140427.0,2017,22
140427.0,2018,21
140427.0,2019,9
140428.0,2010,36
140428.0,2011,10
140428.0,2012,73
140428.0,2013,131
140428.0,2014,69
140428.0,2015,80
140428.0,2016,80
140428.0,2017,82
140428.0,2018,144
140428.0,2019,41
140429.0,2010,5
140429.0,2011,5
140429.0,2012,2
140429.0,2013,17
140429.0,2014,14
140429.0,2015,15
140429.0,2016,7
140429.0,2017,16
140429.0,2018,14
140429.0,2019,31
140430.0,2010,5
140430.0,2011,4
140430.0,2012,8
140430.0,2013,26
140430.0,2014,14
140430.0,2015,21
140430.0,2016,30
140430.0,2017,39
140430.0,2018,67
140430.0,2019,34
140431.0,2010,12
140431.0,2011,21
140431.0,2012,15
140431.0,2013,27
140431.0,2014,12
140431.0,2015,15
140431.0,2016,7
140431.0,2017,4
140431.0,2018,17
140431.0,2019,107
140481.0,2010,35
140481.0,2011,33
140481.0,2012,33
140481.0,2013,72
140481.0,2014,64
140481.0,2015,62
140481.0,2016,53
140481.0,2017,78
140481.0,2018,72
140481.0,2019,62
140502.0,2010,3
140502.0,2012,4
140502.0,2013,2
140502.0,2014,1
140502.0,2015,2
140502.0,2016,7
140502.0,2017,4
140502.0,2018,2
140502.0,2019,3
140521.0,2010,5
140521.0,2011,9
140521.0,2012,5
140521.0,2013,31
140521.0,2014,14
140521.0,2015,14
140521.0,2016,14
140521.0,2017,38
140521.0,2018,18
140521.0,2019,14
140522.0,2010,25
140522.0,2011,22
140522.0,2012,24
140522.0,2013,25
140522.0,2014,47
140522.0,2015,29
140522.0,2016,33
140522.0,2017,45
140522.0,2018,29
140522.0,2019,24
140524.0,2010,5
140524.0,2011,20
140524.0,2012,3
140524.0,2013,53
140524.0,2014,15
140524.0,2015,2
140524.0,2016,9
140524.0,2017,7
140524.0,2018,4
140524.0,2019,8
140525.0,2010,20
140525.0,2011,26
140525.0,2012,66
140525.0,2013,47
140525.0,2014,23
140525.0,2015,25
140525.0,2016,34
140525.0,2017,54
140525.0,2018,46
140525.0,2019,37
140581.0,2010,11
140581.0,2011,5
140581.0,2012,13
140581.0,2013,44
140581.0,2014,15
140581.0,2015,18
140581.0,2016,15
140581.0,2017,21
140581.0,2018,18
140581.0,2019,17
140602.0,2010,38
140602.0,2011,43
140602.0,2012,89
140602.0,2013,109
140602.0,2014,79
140602.0,2015,59
140602.0,2016,92
140602.0,2017,35
140602.0,2018,98
140602.0,2019,119
140603.0,2010,1
140603.0,2011,4
140603.0,2012,7
140603.0,2013,15
140603.0,2014,34
140603.0,2015,7
140603.0,2016,4
140603.0,2017,8
140603.0,2018,12
140603.0,2019,14
140621.0,2010,11
140621.0,2011,18
140621.0,2012,39
140621.0,2013,67
140621.0,2014,45
140621.0,2015,52
140621.0,2016,71
140621.0,2017,72
140621.0,2018,84
140621.0,2019,122
140622.0,2010,8
140622.0,2011,9
140622.0,2012,32
140622.0,2013,148
140622.0,2014,54
140622.0,2015,109
140622.0,2016,159
140622.0,2017,99
140622.0,2018,171
140622.0,2019,166
140623.0,2010,3
140623.0,2011,1
140623.0,2012,2
140623.0,2013,10
140623.0,2014,4
140623.0,2015,5
140623.0,2016,5
140623.0,2017,6
140623.0,2018,12
140623.0,2019,5
140624.0,2010,15
140624.0,2011,26
140624.0,2012,58
140624.0,2013,96
140624.0,2014,64
140624.0,2015,71
140624.0,2016,90
140624.0,2017,45
140624.0,2018,124
140624.0,2019,154
140702.0,2010,29
140702.0,2011,27
140702.0,2012,37
140702.0,2013,54
140702.0,2014,45
140702.0,2015,59
140702.0,2016,41
140702.0,2017,45
140702.0,2018,49
140702.0,2019,49
140721.0,2010,10
140721.0,2011,9
140721.0,2012,4
140721.0,2013,11
140721.0,2014,9
140721.0,2015,3
140721.0,2016,3
140721.0,2017,11
140721.0,2018,10
140721.0,2019,8
140722.0,2010,6
140722.0,2011,14
140722.0,2012,6
140722.0,2013,18
140722.0,2014,5
140722.0,2015,13
140722.0,2016,1
140722.0,2017,6
140722.0,2018,26
140722.0,2019,8
140723.0,2010,10
140723.0,2011,22
140723.0,2012,8
140723.0,2013,25
140723.0,2014,11
140723.0,2016,4
140723.0,2017,2
140723.0,2018,3
140723.0,2019,23
140724.0,2010,40
140724.0,2011,14
140724.0,2012,20
140724.0,2013,40
140724.0,2014,21
140724.0,2015,15
140724.0,2016,34
140724.0,2017,52
140724.0,2018,91
140724.0,2019,27
140725.0,2010,32
140725.0,2011,70
140725.0,2012,68
140725.0,2013,171
140725.0,2014,87
140725.0,2015,94
140725.0,2016,86
140725.0,2017,73
140725.0,2018,175
140725.0,2019,24
140726.0,2010,4
140726.0,2011,3
140726.0,2012,7
140726.0,2013,5
140726.0,2014,8
140726.0,2015,3
140726.0,2016,7
140726.0,2017,9
140726.0,2018,16
140726.0,2019,13
140727.0,2010,1
140727.0,2011,4
140727.0,2012,4
140727.0,2013,15
140727.0,2014,4
140727.0,2015,5
140727.0,2016,6
140727.0,2017,10
140727.0,2018,7
140727.0,2019,2
140728.0,2010,9
140728.0,2011,7
140728.0,2012,14
140728.0,2013,16
140728.0,2014,21
140728.0,2015,19
140728.0,2016,24
140728.0,2017,10
140728.0,2018,29
140728.0,2019,15
140729.0,2010,24
140729.0,2011,38
140729.0,2012,13
140729.0,2013,42
140729.0,2014,14
140729.0,2015,19
140729.0,2016,24
140729.0,2017,25
140729.0,2018,33
140729.0,2019,28
140781.0,2010,13
140781.0,2011,16
140781.0,2012,16
140781.0,2013,32
140781.0,2014,23
140781.0,2015,19
140781.0,2016,27
140781.0,2017,37
140781.0,2018,34
140781.0,2019,34
140802.0,2010,15
140802.0,2011,19
140802.0,2012,19
140802.0,2013,18
140802.0,2014,27
140802.0,2015,31
140802.0,2016,22
140802.0,2017,17
140802.0,2018,15
140802.0,2019,8
140821.0,2010,5
140821.0,2011,5
140821.0,2012,4
140821.0,2013,5
140821.0,2014,8
140821.0,2015,24
140821.0,2016,30
140821.0,2017,22
140821.0,2018,22
140821.0,2019,15
140822.0,2010,3
140822.0,2011,5
140822.0,2012,5
140822.0,2013,16
140822.0,2014,9
140822.0,2015,6
140822.0,2016,16
140822.0,2017,14
140822.0,2018,16
140822.0,2019,15
140823.0,2010,10
140823.0,2011,15
140823.0,2012,19
140823.0,2013,25
140823.0,2014,21
140823.0,2015,19
140823.0,2016,10
140823.0,2017,8
140823.0,2018,34
140823.0,2019,21
140824.0,2010,6
140824.0,2011,6
140824.0,2012,15
140824.0,2013,11
140824.0,2014,19
140824.0,2015,21
140824.0,2016,16
140824.0,2017,17
140824.0,2018,26
140824.0,2019,12
140825.0,2010,6
140825.0,2011,26
140825.0,2012,29
140825.0,2013,27
140825.0,2014,20
140825.0,2015,30
140825.0,2016,14
140825.0,2017,22
140825.0,2018,37
140825.0,2019,29
140826.0,2011,1
140826.0,2012,5
140826.0,2013,19
140826.0,2014,9
140826.0,2015,11
140826.0,2016,11
140826.0,2017,13
140826.0,2018,9
140826.0,2019,9
140827.0,2010,1
140827.0,2011,3
140827.0,2012,6
140827.0,2013,6
140827.0,2014,4
140827.0,2015,3
140827.0,2016,3
140827.0,2017,3
140827.0,2018,3
140827.0,2019,4
140828.0,2010,5
140828.0,2011,9
140828.0,2012,7
140828.0,2013,10
140828.0,2014,14
140828.0,2015,9
140828.0,2016,7
140828.0,2017,1
140828.0,2018,4
140828.0,2019,3
140829.0,2010,1
140829.0,2011,2
140829.0,2012,1
140829.0,2013,2
140829.0,2015,2
140829.0,2016,2
140829.0,2017,1
140829.0,2018,6
140829.0,2019,3
140830.0,2010,9
140830.0,2011,10
140830.0,2012,6
140830.0,2013,14
140830.0,2014,2
140830.0,2015,7
140830.0,2016,12
140830.0,2017,14
140830.0,2018,22
140830.0,2019,24
140881.0,2010,15
140881.0,2011,15
140881.0,2012,12
140881.0,2013,36
140881.0,2014,20
140881.0,2015,23
140881.0,2016,8
140881.0,2017,17
140881.0,2018,15
140881.0,2019,8
140882.0,2010,21
140882.0,2011,33
140882.0,2012,33
140882.0,2013,28
140882.0,2014,34
140882.0,2015,44
140882.0,2016,45
140882.0,2017,41
140882.0,2018,47
140882.0,2019,38
140902.0,2010,133
140902.0,2011,177
140902.0,2012,260
140902.0,2013,329
140902.0,2014,176
140902.0,2015,152
140902.0,2016,84
140902.0,2017,63
140902.0,2018,102
140902.0,2019,67
140921.0,2010,28
140921.0,2011,44
140921.0,2012,126
140921.0,2013,117
140921.0,2014,45
140921.0,2015,61
140921.0,2016,46
140921.0,2017,24
140921.0,2018,36
140921.0,2019,32
140922.0,2010,4
140922.0,2011,22
140922.0,2012,20
140922.0,2013,50
140922.0,2014,27
140922.0,2015,6
140922.0,2016,10
140922.0,2017,2
140922.0,2018,13
140922.0,2019,15
140923.0,2010,21
140923.0,2011,33
140923.0,2012,56
140923.0,2013,55
140923.0,2014,37
140923.0,2015,29
140923.0,2016,30
140923.0,2017,27
140923.0,2018,37
140923.0,2019,66
140924.0,2010,6
140924.0,2011,5
140924.0,2012,18
140924.0,2013,43
140924.0,2014,21
140924.0,2015,22
140924.0,2016,30
140924.0,2017,49
140924.0,2018,47
140924.0,2019,53
140925.0,2010,2
140925.0,2011,3
140925.0,2012,7
140925.0,2013,40
140925.0,2014,14
140925.0,2015,18
140925.0,2016,2
140925.0,2017,6
140925.0,2018,10
140925.0,2019,10
140926.0,2011,2
140926.0,2012,7
140926.0,2013,7
140926.0,2014,8
140926.0,2015,4
140926.0,2016,6
140926.0,2017,6
140926.0,2018,9
140926.0,2019,22
140927.0,2010,5
140927.0,2011,5
140927.0,2012,6
140927.0,2013,14
140927.0,2014,10
140927.0,2015,11
140927.0,2016,9
140927.0,2017,11
140927.0,2018,11
140927.0,2019,30
140928.0,2010,1
140928.0,2011,7
140928.0,2012,18
140928.0,2013,64
140928.0,2014,44
140928.0,2015,58
140928.0,2016,34
140928.0,2017,17
140928.0,2018,77
140928.0,2019,45
140929.0,2011,1
